Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,66,0,5,0,7,26,249
ODS,25,17,0,4,1,3,26,249
Piráti,22,0,0,0,21,1,26,249
SPD,22,14,0,4,0,4,26,249
ČSSD,15,14,0,1,0,0,26,249
KSČM,15,12,0,1,2,0,26,249
KDU-ČSL,10,8,0,1,0,1,26,249
TOP09,7,0,0,0,5,2,26,249
STAN,6,5,0,1,0,0,26,249
Celkem,200,136,0,17,29,18,26,249
