Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,8,0,25,45,57,111
ODS,23,7,0,0,0,16,57,111
Piráti,22,9,0,0,1,12,57,111
SPD,19,9,0,0,0,10,57,111
ČSSD,14,0,1,1,4,8,57,111
KSČM,15,0,3,0,2,10,57,111
KDU-ČSL,10,1,0,0,0,9,57,111
TOP09,7,2,1,0,0,4,57,111
STAN,6,3,0,0,0,3,57,111
Nezařaz,6,1,0,0,0,5,57,111
Celkem,200,32,13,1,32,122,57,111
