Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,69,0,5,0,4,26,46
ODS,25,19,0,6,0,0,26,46
Piráti,22,19,0,0,1,2,26,46
SPD,22,19,0,1,1,1,26,46
ČSSD,15,12,0,1,1,1,26,46
KSČM,15,1,0,4,10,0,26,46
KDU-ČSL,10,8,0,0,1,1,26,46
TOP09,7,4,0,0,1,2,26,46
STAN,6,5,0,0,0,1,26,46
Celkem,200,156,0,17,15,12,26,46
