Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,72,2,1,3,12,60
ODS,25,22,0,3,0,0,12,60
Piráti,22,20,0,2,0,0,12,60
SPD,22,0,16,5,0,1,12,60
ČSSD,15,9,0,3,0,3,12,60
KSČM,15,9,0,3,0,3,12,60
KDU-ČSL,10,8,0,0,0,2,12,60
TOP09,7,2,0,3,0,2,12,60
STAN,6,5,0,0,0,1,12,60
Celkem,200,75,88,21,1,15,12,60
