Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,16,14,0,35,13,26,134
ODS,23,20,0,0,2,1,26,134
Piráti,22,18,0,0,3,1,26,134
SPD,19,13,0,0,2,4,26,134
ČSSD,15,0,3,0,6,6,26,134
KSČM,15,0,1,0,13,1,26,134
KDU-ČSL,10,8,0,0,0,2,26,134
TOP09,7,4,0,0,0,3,26,134
STAN,6,3,0,0,2,1,26,134
Nezařaz,5,4,0,0,0,1,26,134
Celkem,200,86,18,0,63,33,26,134
