Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,22,260
Andrej Babiš,ANO,A,22,260
Andrea Babišová,ANO,A,22,260
Margita Balaštíková,ANO,A,22,260
Josef Bělica,ANO,M,22,260
Stanislav Berkovec,ANO,A,22,260
Jiří Bláha,ANO,0,22,260
Richard Brabec,ANO,A,22,260
Milan Brázdil,ANO,A,22,260
Andrea Brzobohatá,ANO,A,22,260
Jaroslav Bžoch,ANO,A,22,260
Monika Červíčková,ANO,A,22,260
Klára Dostálová,ANO,A,22,260
Lenka Dražilová,ANO,A,22,260
Jaroslav Faltýnek,ANO,A,22,260
Kamal Farhan,ANO,A,22,260
Milan Feranec,ANO,A,22,260
Eva Fialová,ANO,A,22,260
Stanislav Fridrich,ANO,A,22,260
Josef Hájek,ANO,M,22,260
Milan Hnilička,ANO,A,22,260
Ivan Jáč,ANO,A,22,260
Miloslav Janulík,ANO,A,22,260
Aleš Juchelka,ANO,A,22,260
Pavel Juříček,ANO,A,22,260
Adam Kalous,ANO,A,22,260
David Kasal,ANO,A,22,260
Tomáš Kohoutek,ANO,A,22,260
Martin Kolovratník,ANO,A,22,260
Barbora Kořanová,ANO,A,22,260
Josef Kott,ANO,A,22,260
Robert Králíček,ANO,A,22,260
Roman Kubíček,ANO,A,22,260
Jan Kubík,ANO,A,22,260
Jaroslav Kytýr,ANO,A,22,260
Taťána Malá,ANO,A,22,260
Přemysl Mališ,ANO,A,22,260
Jiří Mašek,ANO,A,22,260
Eva Matyášová,ANO,A,22,260
Radka Maxová,ANO,A,22,260
Marcela Melková,ANO,A,22,260
Jana Mračková Vildumetzová,ANO,A,22,260
Patrik Nacher,ANO,A,22,260
Marek Novák,ANO,A,22,260
Monika Oborná,ANO,A,22,260
Ladislav Okleštěk,ANO,A,22,260
Zuzana Ožanová,ANO,M,22,260
Jana Pastuchová,ANO,A,22,260
František Petrtýl,ANO,A,22,260
Pavel Plzák,ANO,A,22,260
Milan Pour,ANO,A,22,260
David Pražák,ANO,A,22,260
Věra Procházková,ANO,A,22,260
Pavel Pustějovský,ANO,A,22,260
Karel Rais,ANO,A,22,260
Michal Ratiborský,ANO,A,22,260
Jan Richter,ANO,A,22,260
Miloslava Rutová,ANO,A,22,260
Pavel Růžička,ANO,A,22,260
Jan Řehounek,ANO,A,22,260
Petr Sadovský,ANO,A,22,260
Jan Schiller,ANO,A,22,260
Pavel Staněk,ANO,A,22,260
Jiří Strýček,ANO,A,22,260
Karla Šlechtová,ANO,A,22,260
