Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,73,0,2,0,3,32,29
ODS,23,0,20,1,0,2,32,29
Piráti,22,0,20,0,0,2,32,29
SPD,19,0,0,0,17,2,32,29
ČSSD,15,10,0,3,1,1,32,29
KSČM,15,13,0,2,0,0,32,29
KDU-ČSL,10,0,5,0,3,2,32,29
TOP09,7,0,0,0,5,2,32,29
STAN,6,0,2,0,2,2,32,29
Nezařaz,5,0,3,1,0,1,32,29
Celkem,200,96,50,9,28,17,32,29
