Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,68,0,1,2,7,26,230
ODS,25,21,0,1,0,3,26,230
Piráti,22,21,0,0,0,1,26,230
SPD,22,18,0,0,0,4,26,230
ČSSD,15,14,0,0,0,1,26,230
KSČM,15,14,0,0,1,0,26,230
KDU-ČSL,10,7,0,0,1,2,26,230
TOP09,7,5,0,0,0,2,26,230
STAN,6,6,0,0,0,0,26,230
Celkem,200,174,0,2,4,20,26,230
