Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,34,255
Andrej Babiš,ANO,M,34,255
Andrea Babišová,ANO,0,34,255
Ondřej Babka,ANO,A,34,255
Margita Balaštíková,ANO,0,34,255
Josef Bělica,ANO,A,34,255
Stanislav Berkovec,ANO,A,34,255
Jiří Bláha,ANO,N,34,255
Richard Brabec,ANO,A,34,255
Milan Brázdil,ANO,A,34,255
Andrea Brzobohatá,ANO,M,34,255
Jaroslav Bžoch,ANO,A,34,255
Monika Červíčková,ANO,A,34,255
Klára Dostálová,ANO,A,34,255
Lenka Dražilová,ANO,A,34,255
Jaroslav Faltýnek,ANO,A,34,255
Kamal Farhan,ANO,A,34,255
Milan Feranec,ANO,0,34,255
Eva Fialová,ANO,A,34,255
Stanislav Fridrich,ANO,A,34,255
Josef Hájek,ANO,A,34,255
Milan Hnilička,ANO,A,34,255
Ivan Jáč,ANO,A,34,255
Miloslav Janulík,ANO,A,34,255
Aleš Juchelka,ANO,A,34,255
Pavel Juříček,ANO,M,34,255
Iva Kalátová,ANO,A,34,255
Adam Kalous,ANO,0,34,255
David Kasal,ANO,0,34,255
Tomáš Kohoutek,ANO,A,34,255
Martin Kolovratník,ANO,M,34,255
Barbora Kořanová,ANO,A,34,255
Josef Kott,ANO,A,34,255
Robert Králíček,ANO,0,34,255
Roman Kubíček,ANO,Z,34,255
Jan Kubík,ANO,A,34,255
Jaroslav Kytýr,ANO,0,34,255
Taťána Malá,ANO,A,34,255
Přemysl Mališ,ANO,A,34,255
Jiří Mašek,ANO,A,34,255
Eva Matyášová,ANO,0,34,255
Marcela Melková,ANO,M,34,255
Jana Mračková Vildumetzová,ANO,A,34,255
Patrik Nacher,ANO,A,34,255
Marek Novák,ANO,A,34,255
Monika Oborná,ANO,A,34,255
Ladislav Okleštěk,ANO,A,34,255
Zuzana Ožanová,ANO,A,34,255
Jana Pastuchová,ANO,M,34,255
František Petrtýl,ANO,A,34,255
Pavel Plzák,ANO,A,34,255
Milan Pour,ANO,A,34,255
David Pražák,ANO,A,34,255
Věra Procházková,ANO,A,34,255
Pavel Pustějovský,ANO,A,34,255
Karel Rais,ANO,A,34,255
Michal Ratiborský,ANO,A,34,255
Jan Richter,ANO,Z,34,255
Miloslava Rutová,ANO,A,34,255
Pavel Růžička,ANO,A,34,255
Jan Řehounek,ANO,A,34,255
Petr Sadovský,ANO,A,34,255
Jan Schiller,ANO,A,34,255
Pavel Staněk,ANO,M,34,255
Jiří Strýček,ANO,A,34,255
Karla Šlechtová,ANO,A,34,255
Julius Špičák,ANO,0,34,255
David Štolpa,ANO,A,34,255
Karel Tureček,ANO,0,34,255
Helena Válková,ANO,0,34,255
Petr Venhoda,ANO,A,34,255
Adam Vojtěch,ANO,A,34,255
Jan Volný,ANO,M,34,255
Radek Vondráček,ANO,M,34,255
Ivo Vondrák,ANO,A,34,255
Petr Vrána,ANO,A,34,255
Rostislav Vyzula,ANO,M,34,255
Radek Zlesák,ANO,A,34,255
Ivan Adamec,ODS,0,34,255
Jan Bauer,ODS,M,34,255
Martin Baxa,ODS,Z,34,255
Petr Beitl,ODS,N,34,255
Marek Benda,ODS,M,34,255
Petr Bendl,ODS,0,34,255
Stanislav Blaha,ODS,N,34,255
Pavel Blažek,ODS,0,34,255
Jana Černochová,ODS,0,34,255
Petr Fiala,ODS,0,34,255
Jakub Janda,ODS,Z,34,255
Karel Krejza,ODS,M,34,255
Martin Kupka,ODS,M,34,255
Jaroslav Martinů,ODS,N,34,255
Ilona Mauritzová,ODS,Z,34,255
Vojtěch Munzar,ODS,Z,34,255
Miroslava Němcová,ODS,0,34,255
Jan Skopeček,ODS,M,34,255
Zbyněk Stanjura,ODS,0,34,255
Bohuslav Svoboda,ODS,N,34,255
Jiří Ventruba,ODS,Z,34,255
Jan Zahradník,ODS,N,34,255
Pavel Žáček,ODS,0,34,255
Dana Balcarová,Piráti,N,34,255
Lukáš Bartoň,Piráti,N,34,255
Ivan Bartoš,Piráti,N,34,255
Lukáš Černohorský,Piráti,N,34,255
František Elfmark,Piráti,M,34,255
Mikuláš Ferjenčík,Piráti,N,34,255
Radek Holomčík,Piráti,N,34,255
Martin Jiránek,Piráti,N,34,255
Lukáš Kolářík,Piráti,N,34,255
František Kopřiva,Piráti,N,34,255
Lenka Kozlová,Piráti,N,34,255
Jan Lipavský,Piráti,N,34,255
Tomáš Martínek,Piráti,N,34,255
Jakub Michálek,Piráti,N,34,255
František Navrkal,Piráti,N,34,255
Vojtěch Pikal,Piráti,N,34,255
Ondřej Polanský,Piráti,N,34,255
Jan Pošvář,Piráti,N,34,255
Ondřej Profant,Piráti,N,34,255
Olga Richterová,Piráti,M,34,255
Petr Třešňák,Piráti,N,34,255
Tomáš Vymazal,Piráti,N,34,255
Jaroslav Dvořák,SPD,M,34,255
Radim Fiala,SPD,M,34,255
Jaroslav Holík,SPD,N,34,255
Jan Hrnčíř,SPD,N,34,255
Tereza Hyťhová,SPD,M,34,255
Monika Jarošová,SPD,N,34,255
Pavel Jelínek,SPD,N,34,255
Jiří Kobza,SPD,0,34,255
Jiří Kohoutek,SPD,N,34,255
Radek Koten,SPD,M,34,255
Jana Levová,SPD,M,34,255
Karla Maříková,SPD,N,34,255
Tomio Okamura,SPD,N,34,255
Zdeněk Podal,SPD,0,34,255
Miloslav Rozner,SPD,N,34,255
Radek Rozvoral,SPD,N,34,255
Lucie Šafránková,SPD,N,34,255
Lubomír Španěl,SPD,N,34,255
Radovan Vích,SPD,0,34,255
Jiří Běhounek,ČSSD,M,34,255
Jan Birke,ČSSD,0,34,255
Petr Dolínek,ČSSD,0,34,255
Jaroslav Foldyna,ČSSD,A,34,255
Alena Gajdůšková,ČSSD,N,34,255
Jan Hamáček,ČSSD,0,34,255
Tomáš Hanzel,ČSSD,Z,34,255
Jan Chvojka,ČSSD,Z,34,255
Roman Onderka,ČSSD,0,34,255
Roman Sklenák,ČSSD,N,34,255
Antonín Staněk,ČSSD,M,34,255
Kateřina Valachová,ČSSD,N,34,255
Ondřej Veselý,ČSSD,M,34,255
Václav Votava,ČSSD,0,34,255
Lubomír Zaorálek,ČSSD,0,34,255
Hana Aulická Jírovcová,KSČM,Z,34,255
Alexander Černý,KSČM,0,34,255
Jiří Dolejš,KSČM,N,34,255
Vojtěch Filip,KSČM,A,34,255
Miroslav Grebeníček,KSČM,0,34,255
Stanislav Grospič,KSČM,N,34,255
Pavel Kováčik,KSČM,N,34,255
Leo Luzar,KSČM,N,34,255
Květa Matušovská,KSČM,M,34,255
Zdeněk Ondráček,KSČM,0,34,255
Daniel Pawlas,KSČM,0,34,255
Marie Pěnčíková,KSČM,Z,34,255
Ivo Pojezný,KSČM,A,34,255
Jiří Valenta,KSČM,A,34,255
