Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,39,0,0,0,39,43,170
ODS,23,12,0,0,0,11,43,170
Piráti,22,11,0,0,0,11,43,170
SPD,20,10,0,0,0,10,43,170
ČSSD,14,6,0,0,0,8,43,170
KSČM,15,7,0,0,1,7,43,170
KDU-ČSL,10,4,0,0,0,6,43,170
TOP09,7,2,0,0,1,4,43,170
STAN,6,3,0,0,0,3,43,170
Nezařaz,5,4,0,0,0,1,43,170
Celkem,200,98,0,0,2,100,43,170
