Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,64,2,4,8,7,5
ODS,25,23,0,1,1,0,7,5
Piráti,22,20,0,0,0,2,7,5
SPD,22,0,0,0,22,0,7,5
ČSSD,15,6,0,1,1,7,7,5
KSČM,15,0,4,1,9,1,7,5
KDU-ČSL,10,8,0,0,0,2,7,5
TOP09,7,3,0,0,2,2,7,5
STAN,6,5,0,0,0,1,7,5
Celkem,200,65,68,5,39,23,7,5
