Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,33,130
Andrej Babiš,ANO,M,33,130
Andrea Babišová,ANO,A,33,130
Ondřej Babka,ANO,A,33,130
Margita Balaštíková,ANO,A,33,130
Josef Bělica,ANO,A,33,130
Stanislav Berkovec,ANO,A,33,130
Jiří Bláha,ANO,M,33,130
Richard Brabec,ANO,A,33,130
Milan Brázdil,ANO,A,33,130
Andrea Brzobohatá,ANO,A,33,130
Jaroslav Bžoch,ANO,A,33,130
Monika Červíčková,ANO,A,33,130
Klára Dostálová,ANO,A,33,130
Lenka Dražilová,ANO,A,33,130
Jaroslav Faltýnek,ANO,A,33,130
Kamal Farhan,ANO,A,33,130
Milan Feranec,ANO,A,33,130
Eva Fialová,ANO,A,33,130
Stanislav Fridrich,ANO,A,33,130
Josef Hájek,ANO,A,33,130
Milan Hnilička,ANO,A,33,130
Ivan Jáč,ANO,A,33,130
Miloslav Janulík,ANO,A,33,130
Aleš Juchelka,ANO,A,33,130
Pavel Juříček,ANO,A,33,130
Iva Kalátová,ANO,A,33,130
Adam Kalous,ANO,A,33,130
David Kasal,ANO,A,33,130
Tomáš Kohoutek,ANO,A,33,130
Martin Kolovratník,ANO,A,33,130
Barbora Kořanová,ANO,A,33,130
Josef Kott,ANO,A,33,130
Robert Králíček,ANO,A,33,130
Roman Kubíček,ANO,A,33,130
Jan Kubík,ANO,A,33,130
Jaroslav Kytýr,ANO,A,33,130
Taťána Malá,ANO,A,33,130
Přemysl Mališ,ANO,Z,33,130
Jiří Mašek,ANO,A,33,130
Eva Matyášová,ANO,A,33,130
Marcela Melková,ANO,A,33,130
Jana Mračková Vildumetzová,ANO,A,33,130
Patrik Nacher,ANO,A,33,130
Marek Novák,ANO,A,33,130
Monika Oborná,ANO,A,33,130
Ladislav Okleštěk,ANO,A,33,130
Zuzana Ožanová,ANO,A,33,130
Jana Pastuchová,ANO,A,33,130
František Petrtýl,ANO,A,33,130
Pavel Plzák,ANO,A,33,130
Milan Pour,ANO,A,33,130
David Pražák,ANO,A,33,130
Věra Procházková,ANO,A,33,130
Pavel Pustějovský,ANO,A,33,130
Karel Rais,ANO,A,33,130
Michal Ratiborský,ANO,A,33,130
Jan Richter,ANO,A,33,130
Miloslava Rutová,ANO,M,33,130
Pavel Růžička,ANO,A,33,130
Jan Řehounek,ANO,A,33,130
Petr Sadovský,ANO,M,33,130
Jan Schiller,ANO,A,33,130
Pavel Staněk,ANO,A,33,130
Jiří Strýček,ANO,A,33,130
Karla Šlechtová,ANO,A,33,130
Julius Špičák,ANO,M,33,130
David Štolpa,ANO,M,33,130
Karel Tureček,ANO,A,33,130
Helena Válková,ANO,A,33,130
Petr Venhoda,ANO,M,33,130
Adam Vojtěch,ANO,Z,33,130
Jan Volný,ANO,M,33,130
Radek Vondráček,ANO,A,33,130
Ivo Vondrák,ANO,M,33,130
Petr Vrána,ANO,A,33,130
Rostislav Vyzula,ANO,M,33,130
Radek Zlesák,ANO,A,33,130
Ivan Adamec,ODS,0,33,130
Jan Bauer,ODS,A,33,130
Martin Baxa,ODS,A,33,130
Petr Beitl,ODS,M,33,130
Marek Benda,ODS,A,33,130
Petr Bendl,ODS,A,33,130
Stanislav Blaha,ODS,A,33,130
Pavel Blažek,ODS,A,33,130
Jana Černochová,ODS,Z,33,130
Petr Fiala,ODS,A,33,130
Jakub Janda,ODS,A,33,130
Karel Krejza,ODS,A,33,130
Martin Kupka,ODS,A,33,130
Jaroslav Martinů,ODS,A,33,130
Ilona Mauritzová,ODS,A,33,130
Vojtěch Munzar,ODS,A,33,130
Miroslava Němcová,ODS,A,33,130
Jan Skopeček,ODS,0,33,130
Zbyněk Stanjura,ODS,A,33,130
Bohuslav Svoboda,ODS,A,33,130
Jiří Ventruba,ODS,A,33,130
Jan Zahradník,ODS,A,33,130
Pavel Žáček,ODS,A,33,130
Dana Balcarová,Piráti,Z,33,130
Lukáš Bartoň,Piráti,Z,33,130
Ivan Bartoš,Piráti,Z,33,130
Lukáš Černohorský,Piráti,Z,33,130
František Elfmark,Piráti,Z,33,130
Mikuláš Ferjenčík,Piráti,Z,33,130
Radek Holomčík,Piráti,Z,33,130
Martin Jiránek,Piráti,Z,33,130
Lukáš Kolářík,Piráti,Z,33,130
František Kopřiva,Piráti,Z,33,130
Lenka Kozlová,Piráti,N,33,130
Jan Lipavský,Piráti,Z,33,130
Tomáš Martínek,Piráti,Z,33,130
Jakub Michálek,Piráti,Z,33,130
František Navrkal,Piráti,Z,33,130
Vojtěch Pikal,Piráti,Z,33,130
Ondřej Polanský,Piráti,Z,33,130
Jan Pošvář,Piráti,Z,33,130
Ondřej Profant,Piráti,Z,33,130
Olga Richterová,Piráti,Z,33,130
Petr Třešňák,Piráti,N,33,130
Tomáš Vymazal,Piráti,Z,33,130
Jaroslav Dvořák,SPD,M,33,130
Radim Fiala,SPD,A,33,130
Jaroslav Holík,SPD,A,33,130
Jan Hrnčíř,SPD,A,33,130
Tereza Hyťhová,SPD,A,33,130
Monika Jarošová,SPD,A,33,130
Pavel Jelínek,SPD,A,33,130
Jiří Kobza,SPD,A,33,130
Jiří Kohoutek,SPD,A,33,130
Radek Koten,SPD,A,33,130
Jana Levová,SPD,M,33,130
Karla Maříková,SPD,A,33,130
Tomio Okamura,SPD,A,33,130
Zdeněk Podal,SPD,A,33,130
Miloslav Rozner,SPD,A,33,130
Radek Rozvoral,SPD,A,33,130
Lucie Šafránková,SPD,A,33,130
Lubomír Španěl,SPD,A,33,130
Radovan Vích,SPD,A,33,130
Jiří Běhounek,ČSSD,A,33,130
Jan Birke,ČSSD,A,33,130
Petr Dolínek,ČSSD,A,33,130
Jaroslav Foldyna,ČSSD,A,33,130
Alena Gajdůšková,ČSSD,A,33,130
Jan Hamáček,ČSSD,0,33,130
Tomáš Hanzel,ČSSD,A,33,130
Jan Chvojka,ČSSD,A,33,130
Roman Onderka,ČSSD,A,33,130
Roman Sklenák,ČSSD,A,33,130
Antonín Staněk,ČSSD,M,33,130
Kateřina Valachová,ČSSD,M,33,130
Ondřej Veselý,ČSSD,A,33,130
Václav Votava,ČSSD,Z,33,130
Lubomír Zaorálek,ČSSD,0,33,130
Hana Aulická Jírovcová,KSČM,A,33,130
Alexander Černý,KSČM,M,33,130
Jiří Dolejš,KSČM,A,33,130
Vojtěch Filip,KSČM,A,33,130
Miroslav Grebeníček,KSČM,0,33,130
Stanislav Grospič,KSČM,A,33,130
Pavel Kováčik,KSČM,M,33,130
Leo Luzar,KSČM,A,33,130
Květa Matušovská,KSČM,A,33,130
Zdeněk Ondráček,KSČM,A,33,130
Daniel Pawlas,KSČM,A,33,130
Marie Pěnčíková,KSČM,Z,33,130
Ivo Pojezný,KSČM,A,33,130
Jiří Valenta,KSČM,A,33,130
Miloslava Vostrá,KSČM,A,33,130
Jan Bartošek,KDU-ČSL,A,33,130
Pavel Bělobrádek,KDU-ČSL,M,33,130
Ondřej Benešík,KDU-ČSL,A,33,130
Jan Čižinský,KDU-ČSL,A,33,130
Pavla Golasowská,KDU-ČSL,A,33,130
Stanislav Juránek,KDU-ČSL,M,33,130
Marian Jurečka,KDU-ČSL,A,33,130
Vít Kaňkovský,KDU-ČSL,A,33,130
Jiří Mihola,KDU-ČSL,A,33,130
Marek Výborný,KDU-ČSL,A,33,130
Dominik Feri,TOP09,Z,33,130
Miroslav Kalousek,TOP09,Z,33,130
Helena Langšádlová,TOP09,Z,33,130
Markéta Pekarová Adamová,TOP09,M,33,130
Karel Schwarzenberg,TOP09,Z,33,130
František Vácha,TOP09,Z,33,130
Vlastimil Válek,TOP09,Z,33,130
Jan Farský,STAN,M,33,130
Petr Gazdík,STAN,Z,33,130
Věra Kovářová,STAN,Z,33,130
Jana Krutáková,STAN,Z,33,130
Petr Pávek,STAN,Z,33,130
Vít Rakušan,STAN,Z,33,130
Marian Bojko,Nezařaz,M,33,130
Václav Klaus,Nezařaz,A,33,130
Zuzana Majerová Zahradníková,Nezařaz,Z,33,130
Ivana Nevludová,Nezařaz,A,33,130
Lubomír Volný,Nezařaz,A,33,130
