Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,59,1,5,3,10,27,167
ODS,23,13,0,4,0,6,27,167
Piráti,22,8,7,3,2,2,27,167
SPD,19,6,0,9,0,4,27,167
ČSSD,15,4,1,5,0,5,27,167
KSČM,15,0,5,7,1,2,27,167
KDU-ČSL,10,2,0,3,0,5,27,167
TOP09,7,1,0,2,0,4,27,167
STAN,6,1,0,5,0,0,27,167
Nezařaz,5,3,0,2,0,0,27,167
Celkem,200,97,14,45,6,38,27,167
