Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,70,0,0,0,8,34,242
ODS,23,22,0,0,0,1,34,242
Piráti,22,21,0,0,0,1,34,242
SPD,19,16,0,0,0,3,34,242
ČSSD,15,13,0,2,0,0,34,242
KSČM,15,14,0,1,0,0,34,242
KDU-ČSL,10,6,0,0,0,4,34,242
TOP09,7,5,0,2,0,0,34,242
STAN,6,6,0,0,0,0,34,242
Nezařaz,5,3,0,0,0,2,34,242
Celkem,200,176,0,5,0,19,34,242
