Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,15,32
Andrej Babiš,ANO,M,15,32
Andrea Babišová,ANO,M,15,32
Margita Balaštíková,ANO,A,15,32
Josef Bělica,ANO,A,15,32
Stanislav Berkovec,ANO,A,15,32
Jiří Bláha,ANO,A,15,32
Richard Brabec,ANO,A,15,32
Milan Brázdil,ANO,A,15,32
Andrea Brzobohatá,ANO,A,15,32
Jaroslav Bžoch,ANO,A,15,32
Monika Červíčková,ANO,A,15,32
Klára Dostálová,ANO,A,15,32
Lenka Dražilová,ANO,A,15,32
Jaroslav Faltýnek,ANO,A,15,32
Kamal Farhan,ANO,A,15,32
Milan Feranec,ANO,A,15,32
Eva Fialová,ANO,A,15,32
Stanislav Fridrich,ANO,A,15,32
Josef Hájek,ANO,M,15,32
Milan Hnilička,ANO,A,15,32
Ivan Jáč,ANO,A,15,32
Miloslav Janulík,ANO,A,15,32
Aleš Juchelka,ANO,A,15,32
Pavel Juříček,ANO,M,15,32
Adam Kalous,ANO,A,15,32
David Kasal,ANO,Z,15,32
Tomáš Kohoutek,ANO,A,15,32
Martin Kolovratník,ANO,A,15,32
Barbora Kořanová,ANO,A,15,32
Josef Kott,ANO,A,15,32
Robert Králíček,ANO,A,15,32
Roman Kubíček,ANO,A,15,32
Jan Kubík,ANO,A,15,32
Jaroslav Kytýr,ANO,M,15,32
Taťána Malá,ANO,A,15,32
Přemysl Mališ,ANO,A,15,32
Jiří Mašek,ANO,A,15,32
Eva Matyášová,ANO,A,15,32
Radka Maxová,ANO,A,15,32
Marcela Melková,ANO,A,15,32
Jana Mračková Vildumetzová,ANO,0,15,32
Patrik Nacher,ANO,M,15,32
Marek Novák,ANO,A,15,32
Monika Oborná,ANO,A,15,32
Ladislav Okleštěk,ANO,0,15,32
Zuzana Ožanová,ANO,A,15,32
Jana Pastuchová,ANO,A,15,32
František Petrtýl,ANO,A,15,32
Pavel Plzák,ANO,A,15,32
Milan Pour,ANO,A,15,32
David Pražák,ANO,A,15,32
Věra Procházková,ANO,0,15,32
Pavel Pustějovský,ANO,A,15,32
Karel Rais,ANO,A,15,32
Michal Ratiborský,ANO,A,15,32
Jan Richter,ANO,A,15,32
Miloslava Rutová,ANO,A,15,32
Pavel Růžička,ANO,A,15,32
Jan Řehounek,ANO,0,15,32
Petr Sadovský,ANO,A,15,32
Jan Schiller,ANO,A,15,32
Pavel Staněk,ANO,M,15,32
Martin Stropnický,ANO,M,15,32
Jiří Strýček,ANO,A,15,32
Karla Šlechtová,ANO,A,15,32
Julius Špičák,ANO,M,15,32
David Štolpa,ANO,A,15,32
Dan Ťok,ANO,A,15,32
Karel Tureček,ANO,A,15,32
Helena Válková,ANO,A,15,32
Adam Vojtěch,ANO,A,15,32
Jan Volný,ANO,A,15,32
Radek Vondráček,ANO,A,15,32
Ivo Vondrák,ANO,A,15,32
Petr Vrána,ANO,A,15,32
Rostislav Vyzula,ANO,A,15,32
Radek Zlesák,ANO,A,15,32
Ivan Adamec,ODS,A,15,32
Jan Bauer,ODS,Z,15,32
Martin Baxa,ODS,N,15,32
Petr Beitl,ODS,A,15,32
Marek Benda,ODS,Z,15,32
Stanislav Blaha,ODS,M,15,32
Pavel Blažek,ODS,Z,15,32
Jana Černochová,ODS,A,15,32
Petr Fiala,ODS,M,15,32
Jakub Janda,ODS,A,15,32
Václav Klaus,ODS,0,15,32
Karel Krejza,ODS,A,15,32
Martin Kupka,ODS,A,15,32
Zuzana Majerová Zahradníková,ODS,A,15,32
Jaroslav Martinů,ODS,A,15,32
Ilona Mauritzová,ODS,N,15,32
Vojtěch Munzar,ODS,A,15,32
Miroslava Němcová,ODS,A,15,32
Jan Skopeček,ODS,A,15,32
Zbyněk Stanjura,ODS,0,15,32
Bohuslav Svoboda,ODS,A,15,32
Jiří Ventruba,ODS,A,15,32
Veronika Vrecionová,ODS,A,15,32
Jan Zahradník,ODS,N,15,32
Pavel Žáček,ODS,A,15,32
Dana Balcarová,Piráti,A,15,32
Lukáš Bartoň,Piráti,A,15,32
Ivan Bartoš,Piráti,A,15,32
Lukáš Černohorský,Piráti,A,15,32
František Elfmark,Piráti,M,15,32
Mikuláš Ferjenčík,Piráti,A,15,32
Radek Holomčík,Piráti,A,15,32
Martin Jiránek,Piráti,M,15,32
Lukáš Kolářík,Piráti,A,15,32
František Kopřiva,Piráti,M,15,32
Lenka Kozlová,Piráti,A,15,32
Jan Lipavský,Piráti,A,15,32
Tomáš Martínek,Piráti,A,15,32
Jakub Michálek,Piráti,A,15,32
Mikuláš Peksa,Piráti,A,15,32
Vojtěch Pikal,Piráti,A,15,32
Ondřej Polanský,Piráti,A,15,32
Jan Pošvář,Piráti,A,15,32
Ondřej Profant,Piráti,A,15,32
Olga Richterová,Piráti,A,15,32
Petr Třešňák,Piráti,A,15,32
Tomáš Vymazal,Piráti,A,15,32
Marian Bojko,SPD,A,15,32
Jaroslav Dvořák,SPD,M,15,32
Radim Fiala,SPD,M,15,32
Jaroslav Holík,SPD,A,15,32
Jan Hrnčíř,SPD,A,15,32
Tereza Hyťhová,SPD,A,15,32
Monika Jarošová,SPD,A,15,32
Pavel Jelínek,SPD,A,15,32
Jiří Kobza,SPD,M,15,32
Jiří Kohoutek,SPD,A,15,32
Radek Koten,SPD,M,15,32
Jana Levová,SPD,A,15,32
Karla Maříková,SPD,A,15,32
Ivana Nevludová,SPD,A,15,32
Tomio Okamura,SPD,A,15,32
Zdeněk Podal,SPD,A,15,32
Miloslav Rozner,SPD,A,15,32
Radek Rozvoral,SPD,A,15,32
Lucie Šafránková,SPD,A,15,32
Lubomír Španěl,SPD,A,15,32
Radovan Vích,SPD,A,15,32
Lubomír Volný,SPD,A,15,32
Jiří Běhounek,ČSSD,A,15,32
Jan Birke,ČSSD,M,15,32
Petr Dolínek,ČSSD,M,15,32
Jaroslav Foldyna,ČSSD,A,15,32
Alena Gajdůšková,ČSSD,0,15,32
Jan Hamáček,ČSSD,M,15,32
Tomáš Hanzel,ČSSD,M,15,32
Milan Chovanec,ČSSD,0,15,32
Jan Chvojka,ČSSD,A,15,32
Roman Onderka,ČSSD,A,15,32
Roman Sklenák,ČSSD,A,15,32
Antonín Staněk,ČSSD,A,15,32
Kateřina Valachová,ČSSD,A,15,32
Ondřej Veselý,ČSSD,Z,15,32
Lubomír Zaorálek,ČSSD,M,15,32
Hana Aulická Jírovcová,KSČM,A,15,32
Alexander Černý,KSČM,A,15,32
Jiří Dolejš,KSČM,A,15,32
Vojtěch Filip,KSČM,0,15,32
Miroslav Grebeníček,KSČM,A,15,32
Stanislav Grospič,KSČM,0,15,32
Vladimír Koníček,KSČM,A,15,32
Pavel Kováčik,KSČM,A,15,32
Leo Luzar,KSČM,A,15,32
Květa Matušovská,KSČM,A,15,32
Zdeněk Ondráček,KSČM,A,15,32
Daniel Pawlas,KSČM,M,15,32
Ivo Pojezný,KSČM,A,15,32
Jiří Valenta,KSČM,M,15,32
Miloslava Vostrá,KSČM,A,15,32
Jan Bartošek,KDU-ČSL,A,15,32
Pavel Bělobrádek,KDU-ČSL,M,15,32
Ondřej Benešík,KDU-ČSL,M,15,32
Jan Čižinský,KDU-ČSL,A,15,32
Pavla Golasowská,KDU-ČSL,M,15,32
Stanislav Juránek,KDU-ČSL,A,15,32
Marian Jurečka,KDU-ČSL,M,15,32
Vít Kaňkovský,KDU-ČSL,A,15,32
Jiří Mihola,KDU-ČSL,M,15,32
Marek Výborný,KDU-ČSL,Z,15,32
Dominik Feri,TOP09,N,15,32
Miroslav Kalousek,TOP09,0,15,32
Helena Langšádlová,TOP09,M,15,32
Markéta Pekarová Adamová,TOP09,A,15,32
Karel Schwarzenberg,TOP09,A,15,32
František Vácha,TOP09,N,15,32
Vlastimil Válek,TOP09,Z,15,32
Jan Farský,STAN,A,15,32
Petr Gazdík,STAN,A,15,32
Věra Kovářová,STAN,A,15,32
Jana Krutáková,STAN,A,15,32
Petr Pávek,STAN,A,15,32
Vít Rakušan,STAN,A,15,32
