Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,26,102
Andrej Babiš,ANO,M,26,102
Andrea Babišová,ANO,A,26,102
Margita Balaštíková,ANO,A,26,102
Josef Bělica,ANO,A,26,102
Stanislav Berkovec,ANO,A,26,102
Jiří Bláha,ANO,A,26,102
Richard Brabec,ANO,A,26,102
Milan Brázdil,ANO,A,26,102
Andrea Brzobohatá,ANO,A,26,102
Jaroslav Bžoch,ANO,0,26,102
Monika Červíčková,ANO,A,26,102
Klára Dostálová,ANO,A,26,102
Lenka Dražilová,ANO,0,26,102
Jaroslav Faltýnek,ANO,A,26,102
Kamal Farhan,ANO,A,26,102
Milan Feranec,ANO,A,26,102
Eva Fialová,ANO,A,26,102
Stanislav Fridrich,ANO,A,26,102
Josef Hájek,ANO,A,26,102
Milan Hnilička,ANO,A,26,102
Ivan Jáč,ANO,0,26,102
Miloslav Janulík,ANO,A,26,102
Aleš Juchelka,ANO,A,26,102
Pavel Juříček,ANO,A,26,102
Adam Kalous,ANO,A,26,102
David Kasal,ANO,A,26,102
Tomáš Kohoutek,ANO,A,26,102
Martin Kolovratník,ANO,A,26,102
Barbora Kořanová,ANO,A,26,102
Josef Kott,ANO,A,26,102
Robert Králíček,ANO,A,26,102
Roman Kubíček,ANO,A,26,102
Jan Kubík,ANO,A,26,102
Jaroslav Kytýr,ANO,A,26,102
Taťána Malá,ANO,A,26,102
Přemysl Mališ,ANO,A,26,102
Jiří Mašek,ANO,A,26,102
Eva Matyášová,ANO,0,26,102
Radka Maxová,ANO,0,26,102
Marcela Melková,ANO,A,26,102
Jana Mračková Vildumetzová,ANO,A,26,102
Patrik Nacher,ANO,A,26,102
Marek Novák,ANO,A,26,102
Monika Oborná,ANO,A,26,102
Ladislav Okleštěk,ANO,A,26,102
Zuzana Ožanová,ANO,A,26,102
Jana Pastuchová,ANO,A,26,102
František Petrtýl,ANO,A,26,102
Pavel Plzák,ANO,A,26,102
Milan Pour,ANO,A,26,102
David Pražák,ANO,M,26,102
Věra Procházková,ANO,A,26,102
Pavel Pustějovský,ANO,A,26,102
Karel Rais,ANO,A,26,102
Michal Ratiborský,ANO,A,26,102
