Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,Z,56,31
Andrej Babiš,ANO,M,56,31
Andrea Babišová,ANO,M,56,31
Ondřej Babka,ANO,Z,56,31
Margita Balaštíková,ANO,Z,56,31
Josef Bělica,ANO,M,56,31
Stanislav Berkovec,ANO,Z,56,31
Jiří Bláha,ANO,M,56,31
Irena Blažková,ANO,Z,56,31
Richard Brabec,ANO,Z,56,31
Milan Brázdil,ANO,Z,56,31
Andrea Brzobohatá,ANO,M,56,31
Jaroslav Bžoch,ANO,Z,56,31
Monika Červíčková,ANO,Z,56,31
Klára Dostálová,ANO,M,56,31
Lenka Dražilová,ANO,M,56,31
Jaroslav Faltýnek,ANO,Z,56,31
Kamal Farhan,ANO,Z,56,31
Milan Feranec,ANO,Z,56,31
Eva Fialová,ANO,Z,56,31
Stanislav Fridrich,ANO,Z,56,31
Josef Hájek,ANO,0,56,31
Milan Hnilička,ANO,Z,56,31
Ivan Jáč,ANO,M,56,31
Miloslav Janulík,ANO,M,56,31
Aleš Juchelka,ANO,Z,56,31
Pavel Juříček,ANO,Z,56,31
Iva Kalátová,ANO,N,56,31
Adam Kalous,ANO,N,56,31
David Kasal,ANO,Z,56,31
Tomáš Kohoutek,ANO,Z,56,31
Martin Kolovratník,ANO,M,56,31
Barbora Kořanová,ANO,N,56,31
Josef Kott,ANO,Z,56,31
Robert Králíček,ANO,M,56,31
Roman Kubíček,ANO,Z,56,31
Jan Kubík,ANO,Z,56,31
Jaroslav Kytýr,ANO,Z,56,31
Taťána Malá,ANO,Z,56,31
Přemysl Mališ,ANO,M,56,31
Jiří Mašek,ANO,Z,56,31
Eva Matyášová,ANO,Z,56,31
Marcela Melková,ANO,Z,56,31
Jana Mračková Vildumetzová,ANO,M,56,31
Patrik Nacher,ANO,M,56,31
Marek Novák,ANO,Z,56,31
Monika Oborná,ANO,Z,56,31
Ladislav Okleštěk,ANO,M,56,31
Zuzana Ožanová,ANO,Z,56,31
Jana Pastuchová,ANO,Z,56,31
František Petrtýl,ANO,Z,56,31
Pavel Plzák,ANO,N,56,31
Milan Pour,ANO,Z,56,31
David Pražák,ANO,Z,56,31
Věra Procházková,ANO,Z,56,31
Pavel Pustějovský,ANO,Z,56,31
Karel Rais,ANO,M,56,31
Michal Ratiborský,ANO,Z,56,31
Jan Richter,ANO,Z,56,31
Miloslava Rutová,ANO,M,56,31
Pavel Růžička,ANO,Z,56,31
Jan Řehounek,ANO,Z,56,31
Petr Sadovský,ANO,Z,56,31
Jan Schiller,ANO,N,56,31
Pavel Staněk,ANO,M,56,31
Jiří Strýček,ANO,Z,56,31
Karla Šlechtová,ANO,Z,56,31
Julius Špičák,ANO,Z,56,31
David Štolpa,ANO,Z,56,31
Karel Tureček,ANO,M,56,31
Helena Válková,ANO,M,56,31
Petr Venhoda,ANO,Z,56,31
Adam Vojtěch,ANO,Z,56,31
Jan Volný,ANO,0,56,31
Radek Vondráček,ANO,M,56,31
