Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,35,1,0,2,40,57,314
ODS,23,5,0,0,0,18,57,314
Piráti,22,1,0,0,9,12,57,314
SPD,19,4,0,0,1,14,57,314
ČSSD,14,3,2,0,0,9,57,314
KSČM,15,1,0,0,3,11,57,314
KDU-ČSL,10,2,0,0,1,7,57,314
TOP09,7,1,0,0,0,6,57,314
STAN,6,2,0,0,0,4,57,314
Nezařaz,6,0,0,0,0,6,57,314
Celkem,200,54,3,0,16,127,57,314
