Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,70,0,6,2,0,16,1
ODS,25,20,0,5,0,0,16,1
Piráti,22,21,0,1,0,0,16,1
SPD,22,22,0,0,0,0,16,1
ČSSD,15,5,0,8,0,2,16,1
KSČM,15,15,0,0,0,0,16,1
KDU-ČSL,10,10,0,0,0,0,16,1
TOP09,7,0,0,3,4,0,16,1
STAN,6,2,0,3,1,0,16,1
Celkem,200,165,0,26,7,2,16,1
