Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,56,217
Andrej Babiš,ANO,M,56,217
Andrea Babišová,ANO,M,56,217
Ondřej Babka,ANO,N,56,217
Margita Balaštíková,ANO,M,56,217
Josef Bělica,ANO,N,56,217
Stanislav Berkovec,ANO,N,56,217
Jiří Bláha,ANO,M,56,217
Irena Blažková,ANO,M,56,217
Richard Brabec,ANO,N,56,217
Milan Brázdil,ANO,N,56,217
Andrea Brzobohatá,ANO,N,56,217
Jaroslav Bžoch,ANO,N,56,217
Monika Červíčková,ANO,N,56,217
Klára Dostálová,ANO,M,56,217
Lenka Dražilová,ANO,M,56,217
Jaroslav Faltýnek,ANO,N,56,217
Kamal Farhan,ANO,Z,56,217
Milan Feranec,ANO,N,56,217
Eva Fialová,ANO,N,56,217
Stanislav Fridrich,ANO,M,56,217
Josef Hájek,ANO,N,56,217
Milan Hnilička,ANO,M,56,217
Ivan Jáč,ANO,N,56,217
Miloslav Janulík,ANO,M,56,217
Aleš Juchelka,ANO,N,56,217
Pavel Juříček,ANO,M,56,217
Iva Kalátová,ANO,M,56,217
Adam Kalous,ANO,N,56,217
David Kasal,ANO,M,56,217
Tomáš Kohoutek,ANO,M,56,217
Martin Kolovratník,ANO,N,56,217
Barbora Kořanová,ANO,N,56,217
Josef Kott,ANO,N,56,217
Robert Králíček,ANO,Z,56,217
Roman Kubíček,ANO,N,56,217
Jan Kubík,ANO,N,56,217
Jaroslav Kytýr,ANO,M,56,217
Taťána Malá,ANO,N,56,217
Přemysl Mališ,ANO,N,56,217
Jiří Mašek,ANO,M,56,217
Eva Matyášová,ANO,N,56,217
Marcela Melková,ANO,N,56,217
Jana Mračková Vildumetzová,ANO,N,56,217
Patrik Nacher,ANO,Z,56,217
Marek Novák,ANO,N,56,217
Monika Oborná,ANO,N,56,217
Ladislav Okleštěk,ANO,M,56,217
Zuzana Ožanová,ANO,M,56,217
Jana Pastuchová,ANO,M,56,217
František Petrtýl,ANO,M,56,217
Pavel Plzák,ANO,M,56,217
Milan Pour,ANO,M,56,217
David Pražák,ANO,N,56,217
Věra Procházková,ANO,M,56,217
Pavel Pustějovský,ANO,Z,56,217
Karel Rais,ANO,M,56,217
Michal Ratiborský,ANO,N,56,217
Jan Richter,ANO,M,56,217
Miloslava Rutová,ANO,M,56,217
Pavel Růžička,ANO,M,56,217
Jan Řehounek,ANO,M,56,217
Petr Sadovský,ANO,M,56,217
Jan Schiller,ANO,N,56,217
Pavel Staněk,ANO,M,56,217
Jiří Strýček,ANO,M,56,217
Karla Šlechtová,ANO,M,56,217
Julius Špičák,ANO,M,56,217
David Štolpa,ANO,N,56,217
Karel Tureček,ANO,Z,56,217
Helena Válková,ANO,M,56,217
Petr Venhoda,ANO,M,56,217
Adam Vojtěch,ANO,M,56,217
Jan Volný,ANO,M,56,217
Radek Vondráček,ANO,N,56,217
Ivo Vondrák,ANO,M,56,217
Rostislav Vyzula,ANO,M,56,217
Radek Zlesák,ANO,N,56,217
Ivan Adamec,ODS,M,56,217
Jan Bauer,ODS,N,56,217
Martin Baxa,ODS,M,56,217
Petr Beitl,ODS,M,56,217
Marek Benda,ODS,N,56,217
Petr Bendl,ODS,M,56,217
Stanislav Blaha,ODS,Z,56,217
Pavel Blažek,ODS,N,56,217
Jana Černochová,ODS,M,56,217
Petr Fiala,ODS,M,56,217
Jakub Janda,ODS,M,56,217
Karel Krejza,ODS,N,56,217
Martin Kupka,ODS,M,56,217
Jaroslav Martinů,ODS,M,56,217
Ilona Mauritzová,ODS,M,56,217
Vojtěch Munzar,ODS,N,56,217
Miroslava Němcová,ODS,M,56,217
Jan Skopeček,ODS,N,56,217
Zbyněk Stanjura,ODS,Z,56,217
Bohuslav Svoboda,ODS,Z,56,217
Jiří Ventruba,ODS,M,56,217
Jan Zahradník,ODS,N,56,217
Pavel Žáček,ODS,N,56,217
Dana Balcarová,Piráti,Z,56,217
Lukáš Bartoň,Piráti,Z,56,217
Ivan Bartoš,Piráti,M,56,217
Lukáš Černohorský,Piráti,Z,56,217
František Elfmark,Piráti,Z,56,217
Mikuláš Ferjenčík,Piráti,M,56,217
Radek Holomčík,Piráti,Z,56,217
Martin Jiránek,Piráti,Z,56,217
Lukáš Kolářík,Piráti,M,56,217
František Kopřiva,Piráti,M,56,217
Lenka Kozlová,Piráti,M,56,217
Jan Lipavský,Piráti,Z,56,217
Tomáš Martínek,Piráti,Z,56,217
Jakub Michálek,Piráti,M,56,217
František Navrkal,Piráti,M,56,217
Vojtěch Pikal,Piráti,Z,56,217
Ondřej Polanský,Piráti,M,56,217
Jan Pošvář,Piráti,Z,56,217
Ondřej Profant,Piráti,M,56,217
Olga Richterová,Piráti,M,56,217
Petr Třešňák,Piráti,M,56,217
Tomáš Vymazal,Piráti,M,56,217
Jaroslav Dvořák,SPD,M,56,217
Radim Fiala,SPD,N,56,217
Jaroslav Foldyna,SPD,M,56,217
Jaroslav Holík,SPD,Z,56,217
Jan Hrnčíř,SPD,N,56,217
Monika Jarošová,SPD,N,56,217
Pavel Jelínek,SPD,N,56,217
Jiří Kobza,SPD,M,56,217
Jiří Kohoutek,SPD,M,56,217
Radek Koten,SPD,N,56,217
Jana Levová,SPD,M,56,217
Karla Maříková,SPD,M,56,217
Tomio Okamura,SPD,N,56,217
Zdeněk Podal,SPD,M,56,217
Miloslav Rozner,SPD,N,56,217
Radek Rozvoral,SPD,N,56,217
Lucie Šafránková,SPD,N,56,217
Lubomír Španěl,SPD,M,56,217
Radovan Vích,SPD,M,56,217
Jiří Běhounek,ČSSD,M,56,217
Jan Birke,ČSSD,M,56,217
Petr Dolínek,ČSSD,A,56,217
Alena Gajdůšková,ČSSD,M,56,217
Jan Hamáček,ČSSD,M,56,217
Tomáš Hanzel,ČSSD,Z,56,217
Jan Chvojka,ČSSD,N,56,217
Roman Onderka,ČSSD,M,56,217
Roman Sklenák,ČSSD,M,56,217
Antonín Staněk,ČSSD,N,56,217
Kateřina Valachová,ČSSD,M,56,217
Ondřej Veselý,ČSSD,Z,56,217
Václav Votava,ČSSD,M,56,217
Lubomír Zaorálek,ČSSD,A,56,217
Hana Aulická Jírovcová,KSČM,Z,56,217
Alexander Černý,KSČM,M,56,217
Jiří Dolejš,KSČM,Z,56,217
Vojtěch Filip,KSČM,Z,56,217
Miroslav Grebeníček,KSČM,M,56,217
Stanislav Grospič,KSČM,Z,56,217
Pavel Kováčik,KSČM,M,56,217
Leo Luzar,KSČM,Z,56,217
Květa Matušovská,KSČM,M,56,217
Zdeněk Ondráček,KSČM,M,56,217
Daniel Pawlas,KSČM,Z,56,217
Marie Pěnčíková,KSČM,A,56,217
Ivo Pojezný,KSČM,M,56,217
Jiří Valenta,KSČM,M,56,217
Miloslava Vostrá,KSČM,M,56,217
Jan Bartošek,KDU-ČSL,M,56,217
Pavel Bělobrádek,KDU-ČSL,M,56,217
Ondřej Benešík,KDU-ČSL,M,56,217
Jan Čižinský,KDU-ČSL,A,56,217
Pavla Golasowská,KDU-ČSL,A,56,217
Stanislav Juránek,KDU-ČSL,M,56,217
Marian Jurečka,KDU-ČSL,A,56,217
Vít Kaňkovský,KDU-ČSL,M,56,217
Jiří Mihola,KDU-ČSL,A,56,217
Marek Výborný,KDU-ČSL,M,56,217
Dominik Feri,TOP09,A,56,217
Miroslav Kalousek,TOP09,Z,56,217
Helena Langšádlová,TOP09,M,56,217
Markéta Pekarová Adamová,TOP09,M,56,217
Karel Schwarzenberg,TOP09,M,56,217
František Vácha,TOP09,M,56,217
Vlastimil Válek,TOP09,M,56,217
Jan Farský,STAN,M,56,217
Petr Gazdík,STAN,Z,56,217
Věra Kovářová,STAN,N,56,217
Jana Krutáková,STAN,N,56,217
Petr Pávek,STAN,M,56,217
Vít Rakušan,STAN,M,56,217
Marian Bojko,Nezařaz,M,56,217
Tereza Hyťhová,Nezařaz,M,56,217
Václav Klaus,Nezařaz,M,56,217
Zuzana Majerová Zahradníková,Nezařaz,M,56,217
Ivana Nevludová,Nezařaz,M,56,217
Lubomír Volný,Nezařaz,M,56,217
