Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,22,312
Andrej Babiš,ANO,M,22,312
Andrea Babišová,ANO,M,22,312
Margita Balaštíková,ANO,0,22,312
Josef Bělica,ANO,Z,22,312
Stanislav Berkovec,ANO,N,22,312
Jiří Bláha,ANO,Z,22,312
Richard Brabec,ANO,N,22,312
Milan Brázdil,ANO,N,22,312
Andrea Brzobohatá,ANO,N,22,312
Jaroslav Bžoch,ANO,Z,22,312
Monika Červíčková,ANO,Z,22,312
Klára Dostálová,ANO,N,22,312
Lenka Dražilová,ANO,N,22,312
Jaroslav Faltýnek,ANO,N,22,312
Kamal Farhan,ANO,Z,22,312
Milan Feranec,ANO,N,22,312
Eva Fialová,ANO,Z,22,312
Stanislav Fridrich,ANO,N,22,312
Josef Hájek,ANO,Z,22,312
Milan Hnilička,ANO,Z,22,312
Ivan Jáč,ANO,M,22,312
Miloslav Janulík,ANO,N,22,312
Aleš Juchelka,ANO,Z,22,312
Pavel Juříček,ANO,N,22,312
Adam Kalous,ANO,N,22,312
David Kasal,ANO,Z,22,312
Tomáš Kohoutek,ANO,N,22,312
Martin Kolovratník,ANO,N,22,312
Barbora Kořanová,ANO,N,22,312
Josef Kott,ANO,Z,22,312
Robert Králíček,ANO,Z,22,312
Roman Kubíček,ANO,Z,22,312
Jan Kubík,ANO,N,22,312
Jaroslav Kytýr,ANO,N,22,312
Taťána Malá,ANO,Z,22,312
Přemysl Mališ,ANO,Z,22,312
Jiří Mašek,ANO,M,22,312
Eva Matyášová,ANO,M,22,312
Radka Maxová,ANO,N,22,312
Marcela Melková,ANO,N,22,312
Jana Mračková Vildumetzová,ANO,N,22,312
Patrik Nacher,ANO,Z,22,312
Marek Novák,ANO,N,22,312
Monika Oborná,ANO,Z,22,312
Ladislav Okleštěk,ANO,N,22,312
Zuzana Ožanová,ANO,Z,22,312
Jana Pastuchová,ANO,Z,22,312
František Petrtýl,ANO,N,22,312
Pavel Plzák,ANO,Z,22,312
Milan Pour,ANO,Z,22,312
David Pražák,ANO,N,22,312
Věra Procházková,ANO,N,22,312
Pavel Pustějovský,ANO,Z,22,312
Karel Rais,ANO,0,22,312
Michal Ratiborský,ANO,Z,22,312
Jan Richter,ANO,Z,22,312
Miloslava Rutová,ANO,N,22,312
Pavel Růžička,ANO,N,22,312
Jan Řehounek,ANO,Z,22,312
Petr Sadovský,ANO,N,22,312
Jan Schiller,ANO,N,22,312
Pavel Staněk,ANO,Z,22,312
Jiří Strýček,ANO,Z,22,312
Karla Šlechtová,ANO,Z,22,312
Julius Špičák,ANO,N,22,312
David Štolpa,ANO,Z,22,312
Dan Ťok,ANO,N,22,312
Karel Tureček,ANO,N,22,312
Helena Válková,ANO,N,22,312
Petr Venhoda,ANO,Z,22,312
Adam Vojtěch,ANO,N,22,312
Jan Volný,ANO,N,22,312
Radek Vondráček,ANO,N,22,312
Ivo Vondrák,ANO,M,22,312
Petr Vrána,ANO,N,22,312
Rostislav Vyzula,ANO,M,22,312
Radek Zlesák,ANO,Z,22,312
Ivan Adamec,ODS,A,22,312
Jan Bauer,ODS,A,22,312
Martin Baxa,ODS,A,22,312
Petr Beitl,ODS,A,22,312
Marek Benda,ODS,A,22,312
Stanislav Blaha,ODS,A,22,312
Pavel Blažek,ODS,A,22,312
Jana Černochová,ODS,A,22,312
Petr Fiala,ODS,M,22,312
Jakub Janda,ODS,A,22,312
Václav Klaus,ODS,Z,22,312
Karel Krejza,ODS,A,22,312
Martin Kupka,ODS,A,22,312
Zuzana Majerová Zahradníková,ODS,A,22,312
Jaroslav Martinů,ODS,M,22,312
Ilona Mauritzová,ODS,A,22,312
Vojtěch Munzar,ODS,A,22,312
Miroslava Němcová,ODS,M,22,312
Jan Skopeček,ODS,A,22,312
Zbyněk Stanjura,ODS,A,22,312
Bohuslav Svoboda,ODS,A,22,312
Jiří Ventruba,ODS,A,22,312
Veronika Vrecionová,ODS,M,22,312
Jan Zahradník,ODS,A,22,312
Pavel Žáček,ODS,A,22,312
Dana Balcarová,Piráti,A,22,312
Lukáš Bartoň,Piráti,A,22,312
Ivan Bartoš,Piráti,A,22,312
Lukáš Černohorský,Piráti,A,22,312
František Elfmark,Piráti,A,22,312
Mikuláš Ferjenčík,Piráti,A,22,312
Radek Holomčík,Piráti,A,22,312
Martin Jiránek,Piráti,A,22,312
Lukáš Kolářík,Piráti,A,22,312
František Kopřiva,Piráti,A,22,312
Lenka Kozlová,Piráti,A,22,312
Jan Lipavský,Piráti,A,22,312
Tomáš Martínek,Piráti,A,22,312
Jakub Michálek,Piráti,A,22,312
Mikuláš Peksa,Piráti,A,22,312
Vojtěch Pikal,Piráti,A,22,312
Ondřej Polanský,Piráti,A,22,312
Jan Pošvář,Piráti,A,22,312
Ondřej Profant,Piráti,A,22,312
Olga Richterová,Piráti,A,22,312
Petr Třešňák,Piráti,A,22,312
Tomáš Vymazal,Piráti,0,22,312
Marian Bojko,SPD,Z,22,312
Jaroslav Dvořák,SPD,Z,22,312
Radim Fiala,SPD,Z,22,312
Jaroslav Holík,SPD,M,22,312
Jan Hrnčíř,SPD,Z,22,312
Tereza Hyťhová,SPD,Z,22,312
Monika Jarošová,SPD,Z,22,312
Pavel Jelínek,SPD,M,22,312
Jiří Kobza,SPD,Z,22,312
Jiří Kohoutek,SPD,Z,22,312
Radek Koten,SPD,Z,22,312
Jana Levová,SPD,M,22,312
Karla Maříková,SPD,Z,22,312
Ivana Nevludová,SPD,Z,22,312
Tomio Okamura,SPD,Z,22,312
Zdeněk Podal,SPD,Z,22,312
Miloslav Rozner,SPD,Z,22,312
Radek Rozvoral,SPD,Z,22,312
Lucie Šafránková,SPD,Z,22,312
Lubomír Španěl,SPD,Z,22,312
Radovan Vích,SPD,Z,22,312
Lubomír Volný,SPD,Z,22,312
Jiří Běhounek,ČSSD,N,22,312
Jan Birke,ČSSD,M,22,312
Petr Dolínek,ČSSD,A,22,312
Jaroslav Foldyna,ČSSD,Z,22,312
Alena Gajdůšková,ČSSD,0,22,312
Jan Hamáček,ČSSD,N,22,312
Tomáš Hanzel,ČSSD,N,22,312
Milan Chovanec,ČSSD,N,22,312
Jan Chvojka,ČSSD,N,22,312
Roman Onderka,ČSSD,N,22,312
Roman Sklenák,ČSSD,Z,22,312
