Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,38,123
Andrej Babiš,ANO,M,38,123
Andrea Babišová,ANO,A,38,123
Ondřej Babka,ANO,A,38,123
Margita Balaštíková,ANO,Z,38,123
Josef Bělica,ANO,A,38,123
Stanislav Berkovec,ANO,A,38,123
Jiří Bláha,ANO,A,38,123
Richard Brabec,ANO,A,38,123
Milan Brázdil,ANO,A,38,123
Andrea Brzobohatá,ANO,A,38,123
Jaroslav Bžoch,ANO,A,38,123
Monika Červíčková,ANO,A,38,123
Klára Dostálová,ANO,A,38,123
Lenka Dražilová,ANO,A,38,123
Jaroslav Faltýnek,ANO,A,38,123
Kamal Farhan,ANO,A,38,123
Milan Feranec,ANO,A,38,123
Eva Fialová,ANO,A,38,123
Stanislav Fridrich,ANO,A,38,123
Josef Hájek,ANO,A,38,123
Milan Hnilička,ANO,A,38,123
Ivan Jáč,ANO,A,38,123
Miloslav Janulík,ANO,M,38,123
Aleš Juchelka,ANO,A,38,123
Pavel Juříček,ANO,A,38,123
Iva Kalátová,ANO,A,38,123
Adam Kalous,ANO,A,38,123
David Kasal,ANO,A,38,123
Tomáš Kohoutek,ANO,A,38,123
Martin Kolovratník,ANO,A,38,123
Barbora Kořanová,ANO,A,38,123
Josef Kott,ANO,A,38,123
Robert Králíček,ANO,A,38,123
Roman Kubíček,ANO,A,38,123
Jan Kubík,ANO,A,38,123
Jaroslav Kytýr,ANO,A,38,123
Taťána Malá,ANO,Z,38,123
Přemysl Mališ,ANO,A,38,123
Jiří Mašek,ANO,A,38,123
Eva Matyášová,ANO,Z,38,123
Marcela Melková,ANO,A,38,123
Jana Mračková Vildumetzová,ANO,A,38,123
Patrik Nacher,ANO,A,38,123
Marek Novák,ANO,A,38,123
Monika Oborná,ANO,A,38,123
Ladislav Okleštěk,ANO,A,38,123
Zuzana Ožanová,ANO,A,38,123
Jana Pastuchová,ANO,A,38,123
František Petrtýl,ANO,A,38,123
Pavel Plzák,ANO,A,38,123
Milan Pour,ANO,A,38,123
David Pražák,ANO,A,38,123
Věra Procházková,ANO,A,38,123
Pavel Pustějovský,ANO,A,38,123
Karel Rais,ANO,A,38,123
Michal Ratiborský,ANO,A,38,123
Jan Richter,ANO,A,38,123
Miloslava Rutová,ANO,A,38,123
Pavel Růžička,ANO,A,38,123
Jan Řehounek,ANO,Z,38,123
Petr Sadovský,ANO,A,38,123
Jan Schiller,ANO,A,38,123
Pavel Staněk,ANO,A,38,123
Jiří Strýček,ANO,A,38,123
Karla Šlechtová,ANO,A,38,123
Julius Špičák,ANO,A,38,123
David Štolpa,ANO,A,38,123
Karel Tureček,ANO,A,38,123
Helena Válková,ANO,A,38,123
Petr Venhoda,ANO,A,38,123
Adam Vojtěch,ANO,M,38,123
Jan Volný,ANO,Z,38,123
Radek Vondráček,ANO,A,38,123
Ivo Vondrák,ANO,A,38,123
Petr Vrána,ANO,A,38,123
Rostislav Vyzula,ANO,A,38,123
