Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,39,337
Andrej Babiš,ANO,M,39,337
Andrea Babišová,ANO,Z,39,337
Ondřej Babka,ANO,A,39,337
Margita Balaštíková,ANO,A,39,337
Josef Bělica,ANO,A,39,337
Stanislav Berkovec,ANO,A,39,337
Jiří Bláha,ANO,M,39,337
Richard Brabec,ANO,Z,39,337
Milan Brázdil,ANO,A,39,337
Andrea Brzobohatá,ANO,Z,39,337
Jaroslav Bžoch,ANO,A,39,337
Monika Červíčková,ANO,A,39,337
Klára Dostálová,ANO,M,39,337
Lenka Dražilová,ANO,Z,39,337
Jaroslav Faltýnek,ANO,A,39,337
Kamal Farhan,ANO,A,39,337
Milan Feranec,ANO,A,39,337
Eva Fialová,ANO,M,39,337
Stanislav Fridrich,ANO,A,39,337
Josef Hájek,ANO,Z,39,337
Milan Hnilička,ANO,A,39,337
Ivan Jáč,ANO,A,39,337
Miloslav Janulík,ANO,A,39,337
Aleš Juchelka,ANO,M,39,337
Pavel Juříček,ANO,A,39,337
Iva Kalátová,ANO,A,39,337
Adam Kalous,ANO,M,39,337
David Kasal,ANO,M,39,337
Tomáš Kohoutek,ANO,M,39,337
Martin Kolovratník,ANO,M,39,337
Barbora Kořanová,ANO,Z,39,337
Josef Kott,ANO,A,39,337
Robert Králíček,ANO,A,39,337
Roman Kubíček,ANO,A,39,337
Jan Kubík,ANO,0,39,337
Jaroslav Kytýr,ANO,A,39,337
Taťána Malá,ANO,A,39,337
Přemysl Mališ,ANO,A,39,337
Jiří Mašek,ANO,A,39,337
Eva Matyášová,ANO,M,39,337
Marcela Melková,ANO,A,39,337
Jana Mračková Vildumetzová,ANO,A,39,337
Patrik Nacher,ANO,M,39,337
Marek Novák,ANO,Z,39,337
Monika Oborná,ANO,A,39,337
Ladislav Okleštěk,ANO,M,39,337
Zuzana Ožanová,ANO,A,39,337
Jana Pastuchová,ANO,Z,39,337
František Petrtýl,ANO,A,39,337
Pavel Plzák,ANO,Z,39,337
Milan Pour,ANO,A,39,337
David Pražák,ANO,A,39,337
Věra Procházková,ANO,A,39,337
Pavel Pustějovský,ANO,A,39,337
Karel Rais,ANO,A,39,337
Michal Ratiborský,ANO,A,39,337
Jan Richter,ANO,A,39,337
Miloslava Rutová,ANO,A,39,337
Pavel Růžička,ANO,A,39,337
Jan Řehounek,ANO,A,39,337
Petr Sadovský,ANO,A,39,337
Jan Schiller,ANO,Z,39,337
Pavel Staněk,ANO,A,39,337
Jiří Strýček,ANO,A,39,337
Karla Šlechtová,ANO,A,39,337
Julius Špičák,ANO,A,39,337
David Štolpa,ANO,A,39,337
Karel Tureček,ANO,Z,39,337
Helena Válková,ANO,A,39,337
Petr Venhoda,ANO,M,39,337
Adam Vojtěch,ANO,M,39,337
Jan Volný,ANO,A,39,337
Radek Vondráček,ANO,M,39,337
Ivo Vondrák,ANO,A,39,337
Petr Vrána,ANO,M,39,337
Rostislav Vyzula,ANO,A,39,337
Radek Zlesák,ANO,A,39,337
Ivan Adamec,ODS,M,39,337
Jan Bauer,ODS,Z,39,337
Martin Baxa,ODS,A,39,337
Petr Beitl,ODS,A,39,337
Marek Benda,ODS,A,39,337
Petr Bendl,ODS,A,39,337
Stanislav Blaha,ODS,A,39,337
Pavel Blažek,ODS,Z,39,337
Jana Černochová,ODS,A,39,337
Petr Fiala,ODS,A,39,337
Jakub Janda,ODS,A,39,337
