Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,63,0,3,3,9,24,96
ODS,25,20,0,0,4,1,24,96
Piráti,22,19,0,1,0,2,24,96
SPD,22,21,0,0,0,1,24,96
ČSSD,15,9,0,0,1,5,24,96
KSČM,15,10,0,0,3,2,24,96
KDU-ČSL,10,6,0,0,1,3,24,96
TOP09,7,3,0,1,1,2,24,96
STAN,6,5,0,0,1,0,24,96
Celkem,200,156,0,5,14,25,24,96
