Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,72,2,1,3,28,458
ODS,23,17,0,5,1,0,28,458
Piráti,22,19,0,1,1,1,28,458
SPD,19,15,0,1,0,3,28,458
ČSSD,15,0,8,3,3,1,28,458
KSČM,15,0,10,1,3,1,28,458
KDU-ČSL,10,9,0,1,0,0,28,458
TOP09,7,4,0,1,0,2,28,458
STAN,6,6,0,0,0,0,28,458
Nezařaz,5,5,0,0,0,0,28,458
Celkem,200,75,90,15,9,11,28,458
