Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,53,67
Andrej Babiš,ANO,A,53,67
Andrea Babišová,ANO,A,53,67
Ondřej Babka,ANO,A,53,67
Margita Balaštíková,ANO,A,53,67
Josef Bělica,ANO,A,53,67
Stanislav Berkovec,ANO,A,53,67
Jiří Bláha,ANO,A,53,67
Richard Brabec,ANO,A,53,67
Milan Brázdil,ANO,A,53,67
Andrea Brzobohatá,ANO,A,53,67
Jaroslav Bžoch,ANO,A,53,67
Monika Červíčková,ANO,A,53,67
Klára Dostálová,ANO,A,53,67
Lenka Dražilová,ANO,A,53,67
Jaroslav Faltýnek,ANO,A,53,67
Kamal Farhan,ANO,A,53,67
Milan Feranec,ANO,A,53,67
Eva Fialová,ANO,A,53,67
Stanislav Fridrich,ANO,A,53,67
Josef Hájek,ANO,A,53,67
Milan Hnilička,ANO,A,53,67
Ivan Jáč,ANO,A,53,67
Miloslav Janulík,ANO,A,53,67
Aleš Juchelka,ANO,A,53,67
Pavel Juříček,ANO,A,53,67
Iva Kalátová,ANO,A,53,67
Adam Kalous,ANO,A,53,67
David Kasal,ANO,A,53,67
Tomáš Kohoutek,ANO,A,53,67
Martin Kolovratník,ANO,A,53,67
Barbora Kořanová,ANO,A,53,67
Josef Kott,ANO,A,53,67
Robert Králíček,ANO,A,53,67
Roman Kubíček,ANO,A,53,67
Jan Kubík,ANO,A,53,67
Jaroslav Kytýr,ANO,A,53,67
Taťána Malá,ANO,A,53,67
Přemysl Mališ,ANO,A,53,67
Jiří Mašek,ANO,A,53,67
Eva Matyášová,ANO,A,53,67
Marcela Melková,ANO,A,53,67
Jana Mračková Vildumetzová,ANO,A,53,67
Patrik Nacher,ANO,A,53,67
Marek Novák,ANO,A,53,67
Monika Oborná,ANO,A,53,67
Ladislav Okleštěk,ANO,M,53,67
Zuzana Ožanová,ANO,A,53,67
Jana Pastuchová,ANO,A,53,67
František Petrtýl,ANO,A,53,67
Pavel Plzák,ANO,A,53,67
Milan Pour,ANO,A,53,67
David Pražák,ANO,A,53,67
Věra Procházková,ANO,A,53,67
Pavel Pustějovský,ANO,A,53,67
Karel Rais,ANO,A,53,67
