Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,42,1,20,14,47,171
ODS,23,17,0,0,3,3,47,171
Piráti,22,20,0,0,1,1,47,171
SPD,20,14,0,2,3,1,47,171
ČSSD,14,1,1,0,4,8,47,171
KSČM,15,2,7,0,5,1,47,171
KDU-ČSL,10,7,0,1,1,1,47,171
TOP09,7,4,0,0,1,2,47,171
STAN,6,2,0,0,1,3,47,171
Nezařaz,5,2,0,0,2,1,47,171
Celkem,200,70,50,4,41,35,47,171
