Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,64,0,8,6,28,119
ODS,23,20,0,1,0,2,28,119
Piráti,22,21,0,0,0,1,28,119
SPD,19,15,0,0,0,4,28,119
ČSSD,15,0,9,0,6,0,28,119
KSČM,15,0,11,0,3,1,28,119
KDU-ČSL,10,8,0,0,1,1,28,119
TOP09,7,6,0,0,1,0,28,119
STAN,6,5,0,0,0,1,28,119
Nezařaz,5,3,0,0,1,1,28,119
Celkem,200,78,84,1,20,17,28,119
