Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,55,0,19,3,28,666
ODS,23,20,0,0,3,0,28,666
Piráti,22,11,0,1,9,1,28,666
SPD,19,18,0,0,0,1,28,666
ČSSD,15,0,6,1,6,2,28,666
KSČM,15,1,11,0,3,0,28,666
KDU-ČSL,10,9,0,1,0,0,28,666
TOP09,7,4,0,1,0,2,28,666
STAN,6,4,0,0,2,0,28,666
Nezařaz,5,4,0,0,1,0,28,666
Celkem,200,72,72,4,43,9,28,666
