Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,48,182
Andrej Babiš,ANO,M,48,182
Andrea Babišová,ANO,M,48,182
Ondřej Babka,ANO,A,48,182
Margita Balaštíková,ANO,A,48,182
Josef Bělica,ANO,M,48,182
Stanislav Berkovec,ANO,A,48,182
Jiří Bláha,ANO,A,48,182
Richard Brabec,ANO,M,48,182
Milan Brázdil,ANO,A,48,182
Andrea Brzobohatá,ANO,A,48,182
Jaroslav Bžoch,ANO,A,48,182
Monika Červíčková,ANO,A,48,182
Klára Dostálová,ANO,A,48,182
Lenka Dražilová,ANO,A,48,182
Jaroslav Faltýnek,ANO,A,48,182
Kamal Farhan,ANO,A,48,182
Milan Feranec,ANO,A,48,182
Eva Fialová,ANO,A,48,182
Stanislav Fridrich,ANO,M,48,182
Josef Hájek,ANO,A,48,182
Milan Hnilička,ANO,A,48,182
Ivan Jáč,ANO,A,48,182
Miloslav Janulík,ANO,Z,48,182
Aleš Juchelka,ANO,A,48,182
Pavel Juříček,ANO,M,48,182
Iva Kalátová,ANO,A,48,182
Adam Kalous,ANO,A,48,182
David Kasal,ANO,A,48,182
Tomáš Kohoutek,ANO,A,48,182
Martin Kolovratník,ANO,A,48,182
Barbora Kořanová,ANO,A,48,182
Josef Kott,ANO,A,48,182
Robert Králíček,ANO,A,48,182
Roman Kubíček,ANO,A,48,182
Jan Kubík,ANO,A,48,182
Jaroslav Kytýr,ANO,A,48,182
Taťána Malá,ANO,A,48,182
Přemysl Mališ,ANO,A,48,182
Jiří Mašek,ANO,A,48,182
Eva Matyášová,ANO,A,48,182
Marcela Melková,ANO,M,48,182
Jana Mračková Vildumetzová,ANO,M,48,182
Patrik Nacher,ANO,A,48,182
Marek Novák,ANO,A,48,182
Monika Oborná,ANO,A,48,182
Ladislav Okleštěk,ANO,M,48,182
Zuzana Ožanová,ANO,A,48,182
Jana Pastuchová,ANO,A,48,182
František Petrtýl,ANO,A,48,182
Pavel Plzák,ANO,A,48,182
Milan Pour,ANO,A,48,182
David Pražák,ANO,A,48,182
Věra Procházková,ANO,A,48,182
Pavel Pustějovský,ANO,M,48,182
Karel Rais,ANO,A,48,182
Michal Ratiborský,ANO,A,48,182
Jan Richter,ANO,M,48,182
Miloslava Rutová,ANO,A,48,182
Pavel Růžička,ANO,A,48,182
Jan Řehounek,ANO,A,48,182
Petr Sadovský,ANO,A,48,182
Jan Schiller,ANO,A,48,182
Pavel Staněk,ANO,Z,48,182
Jiří Strýček,ANO,A,48,182
Karla Šlechtová,ANO,A,48,182
Julius Špičák,ANO,A,48,182
David Štolpa,ANO,A,48,182
Karel Tureček,ANO,A,48,182
Helena Válková,ANO,A,48,182
Petr Venhoda,ANO,A,48,182
Adam Vojtěch,ANO,A,48,182
Jan Volný,ANO,M,48,182
Radek Vondráček,ANO,A,48,182
Ivo Vondrák,ANO,M,48,182
Petr Vrána,ANO,M,48,182
Rostislav Vyzula,ANO,M,48,182
Radek Zlesák,ANO,A,48,182
Ivan Adamec,ODS,0,48,182
Jan Bauer,ODS,A,48,182
Martin Baxa,ODS,A,48,182
Petr Beitl,ODS,Z,48,182
Marek Benda,ODS,A,48,182
Petr Bendl,ODS,A,48,182
Stanislav Blaha,ODS,A,48,182
Pavel Blažek,ODS,A,48,182
Jana Černochová,ODS,A,48,182
Petr Fiala,ODS,Z,48,182
Jakub Janda,ODS,A,48,182
Karel Krejza,ODS,A,48,182
Martin Kupka,ODS,A,48,182
Jaroslav Martinů,ODS,A,48,182
Ilona Mauritzová,ODS,A,48,182
Vojtěch Munzar,ODS,A,48,182
Miroslava Němcová,ODS,M,48,182
Jan Skopeček,ODS,A,48,182
Zbyněk Stanjura,ODS,M,48,182
Bohuslav Svoboda,ODS,A,48,182
Jiří Ventruba,ODS,A,48,182
Jan Zahradník,ODS,M,48,182
Pavel Žáček,ODS,A,48,182
Dana Balcarová,Piráti,M,48,182
Lukáš Bartoň,Piráti,A,48,182
Ivan Bartoš,Piráti,M,48,182
Lukáš Černohorský,Piráti,A,48,182
František Elfmark,Piráti,A,48,182
