Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,68,2,0,0,8,28,822
ODS,23,20,0,2,0,1,28,822
Piráti,22,21,0,0,0,1,28,822
SPD,19,16,0,1,0,2,28,822
ČSSD,15,11,0,2,0,2,28,822
KSČM,15,3,0,1,11,0,28,822
KDU-ČSL,10,10,0,0,0,0,28,822
TOP09,7,4,0,1,0,2,28,822
STAN,6,5,0,0,0,1,28,822
Nezařaz,5,5,0,0,0,0,28,822
Celkem,200,163,2,7,11,17,28,822
