Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,M,24,239
Andrej Babiš,ANO,M,24,239
Andrea Babišová,ANO,A,24,239
Margita Balaštíková,ANO,A,24,239
Josef Bělica,ANO,A,24,239
Stanislav Berkovec,ANO,Z,24,239
Jiří Bláha,ANO,Z,24,239
Richard Brabec,ANO,A,24,239
Milan Brázdil,ANO,A,24,239
Andrea Brzobohatá,ANO,Z,24,239
Jaroslav Bžoch,ANO,A,24,239
Monika Červíčková,ANO,A,24,239
Klára Dostálová,ANO,A,24,239
Lenka Dražilová,ANO,A,24,239
Jaroslav Faltýnek,ANO,M,24,239
Kamal Farhan,ANO,A,24,239
Milan Feranec,ANO,Z,24,239
Eva Fialová,ANO,M,24,239
Stanislav Fridrich,ANO,A,24,239
Josef Hájek,ANO,A,24,239
Milan Hnilička,ANO,A,24,239
Ivan Jáč,ANO,A,24,239
Miloslav Janulík,ANO,M,24,239
Aleš Juchelka,ANO,A,24,239
Pavel Juříček,ANO,M,24,239
Adam Kalous,ANO,0,24,239
David Kasal,ANO,A,24,239
Tomáš Kohoutek,ANO,A,24,239
Martin Kolovratník,ANO,A,24,239
Barbora Kořanová,ANO,A,24,239
Josef Kott,ANO,A,24,239
Robert Králíček,ANO,A,24,239
Roman Kubíček,ANO,A,24,239
Jan Kubík,ANO,A,24,239
Jaroslav Kytýr,ANO,A,24,239
Taťána Malá,ANO,A,24,239
Přemysl Mališ,ANO,Z,24,239
Jiří Mašek,ANO,A,24,239
Eva Matyášová,ANO,A,24,239
Radka Maxová,ANO,A,24,239
Marcela Melková,ANO,Z,24,239
Jana Mračková Vildumetzová,ANO,M,24,239
Patrik Nacher,ANO,0,24,239
Marek Novák,ANO,A,24,239
Monika Oborná,ANO,A,24,239
Ladislav Okleštěk,ANO,0,24,239
Zuzana Ožanová,ANO,A,24,239
Jana Pastuchová,ANO,A,24,239
František Petrtýl,ANO,A,24,239
Pavel Plzák,ANO,Z,24,239
Milan Pour,ANO,A,24,239
David Pražák,ANO,A,24,239
Věra Procházková,ANO,M,24,239
Pavel Pustějovský,ANO,A,24,239
Karel Rais,ANO,A,24,239
Michal Ratiborský,ANO,A,24,239
Jan Richter,ANO,Z,24,239
Miloslava Rutová,ANO,A,24,239
Pavel Růžička,ANO,A,24,239
Jan Řehounek,ANO,A,24,239
Petr Sadovský,ANO,A,24,239
Jan Schiller,ANO,A,24,239
Pavel Staněk,ANO,M,24,239
Jiří Strýček,ANO,A,24,239
Karla Šlechtová,ANO,A,24,239
