Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,69,0,1,0,8,18,208
ODS,25,0,16,3,0,6,18,208
Piráti,22,19,0,1,0,2,18,208
SPD,22,18,0,1,0,3,18,208
ČSSD,15,10,0,1,0,4,18,208
KSČM,15,12,0,0,2,1,18,208
KDU-ČSL,10,7,0,1,0,2,18,208
TOP09,7,5,0,0,0,2,18,208
STAN,6,6,0,0,0,0,18,208
Celkem,200,146,16,8,2,28,18,208
