Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,18,26,16,18,39,60
ODS,23,3,0,18,0,2,39,60
Piráti,22,9,0,3,2,8,39,60
SPD,19,5,0,9,1,4,39,60
ČSSD,15,0,0,7,1,7,39,60
KSČM,15,7,0,5,2,1,39,60
KDU-ČSL,10,1,0,1,1,7,39,60
TOP09,7,0,0,2,0,5,39,60
STAN,6,1,0,1,2,2,39,60
Nezařaz,5,2,0,2,0,1,39,60
Celkem,200,28,18,74,25,55,39,60
