Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,41,0,3,17,17,38,79
ODS,23,14,0,1,3,5,38,79
Piráti,22,19,0,0,1,2,38,79
SPD,19,13,0,1,3,2,38,79
ČSSD,15,3,0,3,1,8,38,79
KSČM,15,9,0,0,6,0,38,79
KDU-ČSL,10,2,0,1,3,4,38,79
TOP09,7,4,0,0,1,2,38,79
STAN,6,0,0,0,5,1,38,79
Nezařaz,5,2,0,1,2,0,38,79
Celkem,200,107,0,10,42,41,38,79
