Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,11,76
Andrej Babiš,ANO,Z,11,76
Andrea Babišová,ANO,A,11,76
Margita Balaštíková,ANO,A,11,76
Josef Bělica,ANO,M,11,76
Stanislav Berkovec,ANO,A,11,76
Jiří Bláha,ANO,A,11,76
Richard Brabec,ANO,M,11,76
Milan Brázdil,ANO,A,11,76
Andrea Brzobohatá,ANO,A,11,76
Jaroslav Bžoch,ANO,A,11,76
Klára Dostálová,ANO,A,11,76
Lenka Dražilová,ANO,A,11,76
Jaroslav Faltýnek,ANO,A,11,76
Kamal Farhan,ANO,A,11,76
Milan Feranec,ANO,Z,11,76
Eva Fialová,ANO,A,11,76
Stanislav Fridrich,ANO,A,11,76
Josef Hájek,ANO,A,11,76
Milan Hnilička,ANO,A,11,76
Ivan Jáč,ANO,A,11,76
Miloslav Janulík,ANO,A,11,76
Aleš Juchelka,ANO,A,11,76
Pavel Juříček,ANO,A,11,76
Adam Kalous,ANO,Z,11,76
David Kasal,ANO,A,11,76
Tomáš Kohoutek,ANO,A,11,76
Martin Kolovratník,ANO,A,11,76
Barbora Kořanová,ANO,A,11,76
Josef Kott,ANO,A,11,76
Robert Králíček,ANO,A,11,76
Roman Kubíček,ANO,A,11,76
Jan Kubík,ANO,A,11,76
Jaroslav Kytýr,ANO,Z,11,76
Taťána Malá,ANO,A,11,76
Přemysl Mališ,ANO,A,11,76
Jiří Mašek,ANO,A,11,76
Eva Matyášová,ANO,A,11,76
Radka Maxová,ANO,M,11,76
Marcela Melková,ANO,A,11,76
Jana Mračková Vildumetzová,ANO,Z,11,76
Patrik Nacher,ANO,A,11,76
Marek Novák,ANO,A,11,76
Monika Oborná,ANO,A,11,76
Ladislav Okleštěk,ANO,A,11,76
Zuzana Ožanová,ANO,A,11,76
Jana Pastuchová,ANO,A,11,76
Robert Pelikán,ANO,0,11,76
František Petrtýl,ANO,A,11,76
Pavel Plzák,ANO,Z,11,76
Milan Pour,ANO,A,11,76
David Pražák,ANO,A,11,76
Věra Procházková,ANO,Z,11,76
Pavel Pustějovský,ANO,A,11,76
Karel Rais,ANO,A,11,76
Michal Ratiborský,ANO,A,11,76
Jan Richter,ANO,A,11,76
Miloslava Rutová,ANO,A,11,76
Pavel Růžička,ANO,A,11,76
Jan Řehounek,ANO,M,11,76
Petr Sadovský,ANO,A,11,76
Jan Schiller,ANO,A,11,76
Pavel Staněk,ANO,A,11,76
Martin Stropnický,ANO,M,11,76
Jiří Strýček,ANO,A,11,76
Karla Šlechtová,ANO,A,11,76
Julius Špičák,ANO,A,11,76
David Štolpa,ANO,A,11,76
Dan Ťok,ANO,0,11,76
Karel Tureček,ANO,A,11,76
Helena Válková,ANO,Z,11,76
Adam Vojtěch,ANO,A,11,76
Jan Volný,ANO,0,11,76
Radek Vondráček,ANO,A,11,76
Ivo Vondrák,ANO,A,11,76
Petr Vrána,ANO,A,11,76
Rostislav Vyzula,ANO,A,11,76
Radek Zlesák,ANO,A,11,76
Ivan Adamec,ODS,M,11,76
Jan Bauer,ODS,A,11,76
Martin Baxa,ODS,A,11,76
Petr Beitl,ODS,A,11,76
Marek Benda,ODS,Z,11,76
Stanislav Blaha,ODS,A,11,76
Pavel Blažek,ODS,M,11,76
Jana Černochová,ODS,A,11,76
Petr Fiala,ODS,A,11,76
Jakub Janda,ODS,A,11,76
Václav Klaus,ODS,0,11,76
Karel Krejza,ODS,A,11,76
Martin Kupka,ODS,A,11,76
Zuzana Majerová Zahradníková,ODS,M,11,76
Jaroslav Martinů,ODS,A,11,76
Ilona Mauritzová,ODS,A,11,76
Vojtěch Munzar,ODS,A,11,76
Miroslava Němcová,ODS,0,11,76
Jan Skopeček,ODS,M,11,76
Zbyněk Stanjura,ODS,Z,11,76
Bohuslav Svoboda,ODS,A,11,76
Jiří Ventruba,ODS,A,11,76
Veronika Vrecionová,ODS,A,11,76
Jan Zahradník,ODS,A,11,76
Pavel Žáček,ODS,A,11,76
Dana Balcarová,Piráti,A,11,76
Lukáš Bartoň,Piráti,A,11,76
Ivan Bartoš,Piráti,A,11,76
Lukáš Černohorský,Piráti,A,11,76
František Elfmark,Piráti,A,11,76
Mikuláš Ferjenčík,Piráti,A,11,76
Radek Holomčík,Piráti,A,11,76
Martin Jiránek,Piráti,A,11,76
Lukáš Kolářík,Piráti,A,11,76
František Kopřiva,Piráti,A,11,76
Lenka Kozlová,Piráti,A,11,76
Jan Lipavský,Piráti,M,11,76
Tomáš Martínek,Piráti,A,11,76
Jakub Michálek,Piráti,A,11,76
Mikuláš Peksa,Piráti,A,11,76
Vojtěch Pikal,Piráti,A,11,76
Ondřej Polanský,Piráti,A,11,76
Jan Pošvář,Piráti,A,11,76
Ondřej Profant,Piráti,A,11,76
Olga Richterová,Piráti,A,11,76
Petr Třešňák,Piráti,A,11,76
Tomáš Vymazal,Piráti,A,11,76
Marian Bojko,SPD,A,11,76
Jaroslav Dvořák,SPD,A,11,76
Radim Fiala,SPD,A,11,76
Jaroslav Holík,SPD,A,11,76
Jan Hrnčíř,SPD,A,11,76
Tereza Hyťhová,SPD,A,11,76
Monika Jarošová,SPD,A,11,76
Pavel Jelínek,SPD,A,11,76
Jiří Kobza,SPD,A,11,76
Jiří Kohoutek,SPD,A,11,76
Radek Koten,SPD,0,11,76
Jana Levová,SPD,A,11,76
Karla Maříková,SPD,A,11,76
Ivana Nevludová,SPD,A,11,76
Tomio Okamura,SPD,A,11,76
Zdeněk Podal,SPD,A,11,76
Miloslav Rozner,SPD,A,11,76
Radek Rozvoral,SPD,A,11,76
Lucie Šafránková,SPD,M,11,76
Lubomír Španěl,SPD,A,11,76
Radovan Vích,SPD,A,11,76
Lubomír Volný,SPD,M,11,76
Jiří Běhounek,ČSSD,A,11,76
Jan Birke,ČSSD,A,11,76
Petr Dolínek,ČSSD,0,11,76
Jaroslav Foldyna,ČSSD,0,11,76
Alena Gajdůšková,ČSSD,A,11,76
Jan Hamáček,ČSSD,M,11,76
Tomáš Hanzel,ČSSD,A,11,76
