Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,9,5,10,36,18,49,30
ODS,23,9,0,7,0,7,49,30
Piráti,22,20,0,0,0,2,49,30
SPD,20,0,0,4,11,5,49,30
ČSSD,14,0,0,5,2,7,49,30
KSČM,15,0,4,7,4,0,49,30
KDU-ČSL,10,1,0,4,0,5,49,30
TOP09,7,4,0,0,0,3,49,30
STAN,6,1,0,0,0,5,49,30
Nezařaz,5,0,0,1,0,4,49,30
Celkem,200,44,9,38,53,56,49,30
