Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,70,1,0,0,7,19,95
ODS,25,21,0,2,0,2,19,95
Piráti,22,20,0,0,0,2,19,95
SPD,22,0,0,4,18,0,19,95
ČSSD,15,9,0,3,0,3,19,95
KSČM,15,10,0,0,1,4,19,95
KDU-ČSL,10,1,0,0,8,1,19,95
TOP09,7,3,0,1,0,3,19,95
STAN,6,6,0,0,0,0,19,95
Celkem,200,140,1,10,27,22,19,95
