Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,4,0,35,39,61,31
ODS,23,0,2,0,8,13,61,31
Piráti,22,11,0,0,0,11,61,31
SPD,19,0,0,0,9,10,61,31
ČSSD,14,2,0,0,4,8,61,31
KSČM,15,0,0,0,8,7,61,31
KDU-ČSL,10,2,0,0,3,5,61,31
TOP09,7,1,0,0,0,6,61,31
STAN,6,2,1,0,0,3,61,31
Nezařaz,6,0,2,0,0,4,61,31
Celkem,200,18,9,0,67,106,61,31
