Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,75,0,3,0,38,217
ODS,23,20,0,1,0,2,38,217
Piráti,22,22,0,0,0,0,38,217
SPD,19,0,0,0,18,1,38,217
ČSSD,15,0,4,0,11,0,38,217
KSČM,15,0,14,0,1,0,38,217
KDU-ČSL,10,0,0,0,9,1,38,217
TOP09,7,6,0,1,0,0,38,217
STAN,6,4,0,0,2,0,38,217
Nezařaz,5,0,0,0,5,0,38,217
Celkem,200,52,93,2,49,4,38,217
