Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,47,55
Andrej Babiš,ANO,M,47,55
Andrea Babišová,ANO,0,47,55
Ondřej Babka,ANO,A,47,55
Margita Balaštíková,ANO,A,47,55
Josef Bělica,ANO,A,47,55
Stanislav Berkovec,ANO,A,47,55
Jiří Bláha,ANO,A,47,55
Richard Brabec,ANO,A,47,55
Milan Brázdil,ANO,A,47,55
Andrea Brzobohatá,ANO,A,47,55
Jaroslav Bžoch,ANO,A,47,55
Monika Červíčková,ANO,A,47,55
Klára Dostálová,ANO,A,47,55
Lenka Dražilová,ANO,A,47,55
Jaroslav Faltýnek,ANO,A,47,55
Kamal Farhan,ANO,A,47,55
Milan Feranec,ANO,A,47,55
Eva Fialová,ANO,A,47,55
Stanislav Fridrich,ANO,A,47,55
Josef Hájek,ANO,A,47,55
Milan Hnilička,ANO,Z,47,55
Ivan Jáč,ANO,A,47,55
Miloslav Janulík,ANO,M,47,55
Aleš Juchelka,ANO,A,47,55
Pavel Juříček,ANO,A,47,55
Iva Kalátová,ANO,A,47,55
Adam Kalous,ANO,A,47,55
David Kasal,ANO,A,47,55
Tomáš Kohoutek,ANO,A,47,55
Martin Kolovratník,ANO,A,47,55
Barbora Kořanová,ANO,A,47,55
Josef Kott,ANO,A,47,55
Robert Králíček,ANO,A,47,55
Roman Kubíček,ANO,A,47,55
Jan Kubík,ANO,A,47,55
Jaroslav Kytýr,ANO,A,47,55
Taťána Malá,ANO,A,47,55
Přemysl Mališ,ANO,A,47,55
Jiří Mašek,ANO,A,47,55
Eva Matyášová,ANO,A,47,55
Marcela Melková,ANO,A,47,55
Jana Mračková Vildumetzová,ANO,M,47,55
Patrik Nacher,ANO,A,47,55
Marek Novák,ANO,A,47,55
Monika Oborná,ANO,A,47,55
Ladislav Okleštěk,ANO,M,47,55
Zuzana Ožanová,ANO,A,47,55
Jana Pastuchová,ANO,A,47,55
František Petrtýl,ANO,A,47,55
Pavel Plzák,ANO,A,47,55
Milan Pour,ANO,A,47,55
David Pražák,ANO,A,47,55
Věra Procházková,ANO,A,47,55
Pavel Pustějovský,ANO,A,47,55
Karel Rais,ANO,A,47,55
Michal Ratiborský,ANO,A,47,55
Jan Richter,ANO,A,47,55
Miloslava Rutová,ANO,A,47,55
Pavel Růžička,ANO,A,47,55
Jan Řehounek,ANO,A,47,55
Petr Sadovský,ANO,A,47,55
Jan Schiller,ANO,Z,47,55
Pavel Staněk,ANO,A,47,55
Jiří Strýček,ANO,A,47,55
Karla Šlechtová,ANO,A,47,55
Julius Špičák,ANO,Z,47,55
David Štolpa,ANO,A,47,55
Karel Tureček,ANO,0,47,55
Helena Válková,ANO,A,47,55
Petr Venhoda,ANO,A,47,55
Adam Vojtěch,ANO,M,47,55
Jan Volný,ANO,A,47,55
Radek Vondráček,ANO,M,47,55
Ivo Vondrák,ANO,A,47,55
Petr Vrána,ANO,M,47,55
Rostislav Vyzula,ANO,A,47,55
Radek Zlesák,ANO,A,47,55
Ivan Adamec,ODS,Z,47,55
Jan Bauer,ODS,A,47,55
Martin Baxa,ODS,A,47,55
Petr Beitl,ODS,A,47,55
Marek Benda,ODS,Z,47,55
Petr Bendl,ODS,A,47,55
Stanislav Blaha,ODS,Z,47,55
Pavel Blažek,ODS,0,47,55
Jana Černochová,ODS,Z,47,55
Petr Fiala,ODS,A,47,55
Jakub Janda,ODS,A,47,55
Karel Krejza,ODS,Z,47,55
Martin Kupka,ODS,Z,47,55
Jaroslav Martinů,ODS,A,47,55
Ilona Mauritzová,ODS,A,47,55
Vojtěch Munzar,ODS,A,47,55
Miroslava Němcová,ODS,Z,47,55
Jan Skopeček,ODS,A,47,55
Zbyněk Stanjura,ODS,0,47,55
Bohuslav Svoboda,ODS,N,47,55
Jiří Ventruba,ODS,A,47,55
Jan Zahradník,ODS,A,47,55
Pavel Žáček,ODS,Z,47,55
Dana Balcarová,Piráti,Z,47,55
Lukáš Bartoň,Piráti,A,47,55
