Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,45,0,1,15,17,27,81
ODS,24,12,0,1,1,10,27,81
Piráti,22,18,0,0,2,2,27,81
SPD,19,11,0,2,1,5,27,81
ČSSD,15,5,0,0,1,9,27,81
KSČM,15,7,0,0,4,4,27,81
KDU-ČSL,10,7,0,1,2,0,27,81
TOP09,7,4,0,0,2,1,27,81
STAN,6,3,0,0,2,1,27,81
Nezařaz,4,3,0,0,1,0,27,81
Celkem,200,115,0,5,31,49,27,81
