Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,32,194
Andrej Babiš,ANO,M,32,194
Andrea Babišová,ANO,A,32,194
Ondřej Babka,ANO,A,32,194
Margita Balaštíková,ANO,A,32,194
Josef Bělica,ANO,A,32,194
Stanislav Berkovec,ANO,A,32,194
Jiří Bláha,ANO,M,32,194
Richard Brabec,ANO,M,32,194
Milan Brázdil,ANO,A,32,194
Andrea Brzobohatá,ANO,Z,32,194
Jaroslav Bžoch,ANO,A,32,194
Monika Červíčková,ANO,A,32,194
Klára Dostálová,ANO,A,32,194
Lenka Dražilová,ANO,A,32,194
Jaroslav Faltýnek,ANO,A,32,194
Kamal Farhan,ANO,A,32,194
Milan Feranec,ANO,A,32,194
Eva Fialová,ANO,A,32,194
Stanislav Fridrich,ANO,A,32,194
Josef Hájek,ANO,Z,32,194
Milan Hnilička,ANO,A,32,194
Ivan Jáč,ANO,A,32,194
Miloslav Janulík,ANO,A,32,194
Aleš Juchelka,ANO,A,32,194
Pavel Juříček,ANO,A,32,194
Iva Kalátová,ANO,A,32,194
Adam Kalous,ANO,0,32,194
David Kasal,ANO,A,32,194
Tomáš Kohoutek,ANO,A,32,194
Martin Kolovratník,ANO,A,32,194
Barbora Kořanová,ANO,A,32,194
Josef Kott,ANO,A,32,194
Robert Králíček,ANO,A,32,194
Roman Kubíček,ANO,A,32,194
Jan Kubík,ANO,A,32,194
Jaroslav Kytýr,ANO,A,32,194
Taťána Malá,ANO,A,32,194
Přemysl Mališ,ANO,A,32,194
Jiří Mašek,ANO,A,32,194
Eva Matyášová,ANO,A,32,194
Marcela Melková,ANO,A,32,194
Jana Mračková Vildumetzová,ANO,A,32,194
Patrik Nacher,ANO,A,32,194
Marek Novák,ANO,Z,32,194
Monika Oborná,ANO,A,32,194
Ladislav Okleštěk,ANO,A,32,194
Zuzana Ožanová,ANO,A,32,194
Jana Pastuchová,ANO,A,32,194
František Petrtýl,ANO,A,32,194
Pavel Plzák,ANO,A,32,194
Milan Pour,ANO,A,32,194
David Pražák,ANO,A,32,194
Věra Procházková,ANO,A,32,194
Pavel Pustějovský,ANO,A,32,194
Karel Rais,ANO,A,32,194
Michal Ratiborský,ANO,A,32,194
Jan Richter,ANO,A,32,194
Miloslava Rutová,ANO,A,32,194
Pavel Růžička,ANO,A,32,194
Jan Řehounek,ANO,A,32,194
Petr Sadovský,ANO,Z,32,194
Jan Schiller,ANO,A,32,194
Pavel Staněk,ANO,A,32,194
Jiří Strýček,ANO,A,32,194
Karla Šlechtová,ANO,A,32,194
Julius Špičák,ANO,A,32,194
David Štolpa,ANO,A,32,194
Karel Tureček,ANO,A,32,194
Helena Válková,ANO,A,32,194
Petr Venhoda,ANO,A,32,194
Adam Vojtěch,ANO,A,32,194
Jan Volný,ANO,M,32,194
Radek Vondráček,ANO,Z,32,194
Ivo Vondrák,ANO,A,32,194
Petr Vrána,ANO,A,32,194
Rostislav Vyzula,ANO,A,32,194
Radek Zlesák,ANO,A,32,194
Ivan Adamec,ODS,A,32,194
Jan Bauer,ODS,A,32,194
Martin Baxa,ODS,A,32,194
Petr Beitl,ODS,M,32,194
Marek Benda,ODS,0,32,194
Petr Bendl,ODS,A,32,194
Stanislav Blaha,ODS,A,32,194
Pavel Blažek,ODS,0,32,194
Jana Černochová,ODS,A,32,194
Petr Fiala,ODS,A,32,194
Jakub Janda,ODS,A,32,194
Karel Krejza,ODS,A,32,194
Martin Kupka,ODS,A,32,194
Jaroslav Martinů,ODS,A,32,194
Ilona Mauritzová,ODS,A,32,194
Vojtěch Munzar,ODS,A,32,194
Miroslava Němcová,ODS,A,32,194
Jan Skopeček,ODS,A,32,194
Zbyněk Stanjura,ODS,A,32,194
Bohuslav Svoboda,ODS,A,32,194
Jiří Ventruba,ODS,A,32,194
Jan Zahradník,ODS,A,32,194
Pavel Žáček,ODS,A,32,194
Dana Balcarová,Piráti,A,32,194
Lukáš Bartoň,Piráti,A,32,194
Ivan Bartoš,Piráti,A,32,194
Lukáš Černohorský,Piráti,A,32,194
František Elfmark,Piráti,A,32,194
Mikuláš Ferjenčík,Piráti,N,32,194
Radek Holomčík,Piráti,A,32,194
Martin Jiránek,Piráti,A,32,194
Lukáš Kolářík,Piráti,Z,32,194
František Kopřiva,Piráti,A,32,194
Lenka Kozlová,Piráti,A,32,194
Jan Lipavský,Piráti,A,32,194
Tomáš Martínek,Piráti,A,32,194
Jakub Michálek,Piráti,A,32,194
František Navrkal,Piráti,Z,32,194
Vojtěch Pikal,Piráti,A,32,194
Ondřej Polanský,Piráti,A,32,194
Jan Pošvář,Piráti,A,32,194
Ondřej Profant,Piráti,A,32,194
Olga Richterová,Piráti,A,32,194
Petr Třešňák,Piráti,A,32,194
Tomáš Vymazal,Piráti,A,32,194
Jaroslav Dvořák,SPD,M,32,194
Radim Fiala,SPD,A,32,194
Jaroslav Holík,SPD,A,32,194
Jan Hrnčíř,SPD,Z,32,194
Tereza Hyťhová,SPD,A,32,194
Monika Jarošová,SPD,A,32,194
Pavel Jelínek,SPD,Z,32,194
Jiří Kobza,SPD,A,32,194
Jiří Kohoutek,SPD,A,32,194
Radek Koten,SPD,A,32,194
Jana Levová,SPD,Z,32,194
