Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,Z,15,121
Andrej Babiš,ANO,M,15,121
Andrea Babišová,ANO,Z,15,121
Margita Balaštíková,ANO,Z,15,121
Josef Bělica,ANO,Z,15,121
Stanislav Berkovec,ANO,Z,15,121
Jiří Bláha,ANO,Z,15,121
Richard Brabec,ANO,Z,15,121
Milan Brázdil,ANO,Z,15,121
Andrea Brzobohatá,ANO,Z,15,121
Jaroslav Bžoch,ANO,Z,15,121
Monika Červíčková,ANO,Z,15,121
Klára Dostálová,ANO,Z,15,121
Lenka Dražilová,ANO,Z,15,121
Jaroslav Faltýnek,ANO,Z,15,121
Kamal Farhan,ANO,Z,15,121
Milan Feranec,ANO,Z,15,121
Eva Fialová,ANO,A,15,121
Stanislav Fridrich,ANO,Z,15,121
Josef Hájek,ANO,M,15,121
Milan Hnilička,ANO,Z,15,121
Ivan Jáč,ANO,Z,15,121
Miloslav Janulík,ANO,Z,15,121
Aleš Juchelka,ANO,A,15,121
Pavel Juříček,ANO,Z,15,121
Adam Kalous,ANO,Z,15,121
David Kasal,ANO,Z,15,121
Tomáš Kohoutek,ANO,Z,15,121
Martin Kolovratník,ANO,0,15,121
Barbora Kořanová,ANO,Z,15,121
Josef Kott,ANO,Z,15,121
Robert Králíček,ANO,A,15,121
Roman Kubíček,ANO,Z,15,121
Jan Kubík,ANO,Z,15,121
Jaroslav Kytýr,ANO,Z,15,121
Taťána Malá,ANO,M,15,121
Přemysl Mališ,ANO,Z,15,121
Jiří Mašek,ANO,M,15,121
Eva Matyášová,ANO,Z,15,121
Radka Maxová,ANO,Z,15,121
Marcela Melková,ANO,Z,15,121
Jana Mračková Vildumetzová,ANO,Z,15,121
Patrik Nacher,ANO,A,15,121
Marek Novák,ANO,Z,15,121
Monika Oborná,ANO,Z,15,121
Ladislav Okleštěk,ANO,Z,15,121
Zuzana Ožanová,ANO,Z,15,121
Jana Pastuchová,ANO,Z,15,121
František Petrtýl,ANO,Z,15,121
Pavel Plzák,ANO,M,15,121
Milan Pour,ANO,Z,15,121
David Pražák,ANO,Z,15,121
Věra Procházková,ANO,Z,15,121
Pavel Pustějovský,ANO,Z,15,121
Karel Rais,ANO,Z,15,121
Michal Ratiborský,ANO,Z,15,121
Jan Richter,ANO,Z,15,121
Miloslava Rutová,ANO,Z,15,121
Pavel Růžička,ANO,Z,15,121
Jan Řehounek,ANO,Z,15,121
Petr Sadovský,ANO,Z,15,121
Jan Schiller,ANO,Z,15,121
Pavel Staněk,ANO,Z,15,121
Martin Stropnický,ANO,0,15,121
Jiří Strýček,ANO,Z,15,121
Karla Šlechtová,ANO,Z,15,121
Julius Špičák,ANO,Z,15,121
David Štolpa,ANO,Z,15,121
Dan Ťok,ANO,Z,15,121
Karel Tureček,ANO,Z,15,121
Helena Válková,ANO,Z,15,121
Adam Vojtěch,ANO,Z,15,121
Jan Volný,ANO,Z,15,121
Radek Vondráček,ANO,M,15,121
Ivo Vondrák,ANO,Z,15,121
Petr Vrána,ANO,Z,15,121
Rostislav Vyzula,ANO,M,15,121
Radek Zlesák,ANO,Z,15,121
Ivan Adamec,ODS,Z,15,121
Jan Bauer,ODS,M,15,121
Martin Baxa,ODS,Z,15,121
Petr Beitl,ODS,Z,15,121
Marek Benda,ODS,A,15,121
Stanislav Blaha,ODS,Z,15,121
Pavel Blažek,ODS,A,15,121
Jana Černochová,ODS,Z,15,121
Petr Fiala,ODS,Z,15,121
Jakub Janda,ODS,M,15,121
Václav Klaus,ODS,Z,15,121
Karel Krejza,ODS,Z,15,121
Martin Kupka,ODS,Z,15,121
Zuzana Majerová Zahradníková,ODS,Z,15,121
Jaroslav Martinů,ODS,Z,15,121
Ilona Mauritzová,ODS,0,15,121
Vojtěch Munzar,ODS,Z,15,121
Miroslava Němcová,ODS,0,15,121
Jan Skopeček,ODS,Z,15,121
Zbyněk Stanjura,ODS,Z,15,121
Bohuslav Svoboda,ODS,Z,15,121
Jiří Ventruba,ODS,Z,15,121
Veronika Vrecionová,ODS,Z,15,121
Jan Zahradník,ODS,Z,15,121
Pavel Žáček,ODS,Z,15,121
Dana Balcarová,Piráti,Z,15,121
Lukáš Bartoň,Piráti,Z,15,121
Ivan Bartoš,Piráti,N,15,121
Lukáš Černohorský,Piráti,N,15,121
František Elfmark,Piráti,Z,15,121
Mikuláš Ferjenčík,Piráti,N,15,121
Radek Holomčík,Piráti,Z,15,121
Martin Jiránek,Piráti,Z,15,121
Lukáš Kolářík,Piráti,Z,15,121
František Kopřiva,Piráti,N,15,121
Lenka Kozlová,Piráti,N,15,121
Jan Lipavský,Piráti,N,15,121
Tomáš Martínek,Piráti,Z,15,121
Jakub Michálek,Piráti,N,15,121
Mikuláš Peksa,Piráti,N,15,121
Vojtěch Pikal,Piráti,A,15,121
Ondřej Polanský,Piráti,Z,15,121
Jan Pošvář,Piráti,Z,15,121
Ondřej Profant,Piráti,N,15,121
Olga Richterová,Piráti,Z,15,121
Petr Třešňák,Piráti,Z,15,121
Tomáš Vymazal,Piráti,N,15,121
Marian Bojko,SPD,Z,15,121
Jaroslav Dvořák,SPD,Z,15,121
Radim Fiala,SPD,Z,15,121
Jaroslav Holík,SPD,Z,15,121
Jan Hrnčíř,SPD,Z,15,121
Tereza Hyťhová,SPD,Z,15,121
Monika Jarošová,SPD,Z,15,121
Pavel Jelínek,SPD,Z,15,121
Jiří Kobza,SPD,Z,15,121
Jiří Kohoutek,SPD,Z,15,121
Radek Koten,SPD,Z,15,121
Jana Levová,SPD,Z,15,121
Karla Maříková,SPD,M,15,121
Ivana Nevludová,SPD,Z,15,121
Tomio Okamura,SPD,Z,15,121
Zdeněk Podal,SPD,Z,15,121
Miloslav Rozner,SPD,Z,15,121
Radek Rozvoral,SPD,Z,15,121
Lucie Šafránková,SPD,Z,15,121
Lubomír Španěl,SPD,Z,15,121
Radovan Vích,SPD,Z,15,121
Lubomír Volný,SPD,Z,15,121
Jiří Běhounek,ČSSD,Z,15,121
Jan Birke,ČSSD,M,15,121
Petr Dolínek,ČSSD,Z,15,121
Jaroslav Foldyna,ČSSD,N,15,121
Alena Gajdůšková,ČSSD,M,15,121
Jan Hamáček,ČSSD,Z,15,121
Tomáš Hanzel,ČSSD,N,15,121
Milan Chovanec,ČSSD,0,15,121
Jan Chvojka,ČSSD,Z,15,121
Roman Onderka,ČSSD,N,15,121
Roman Sklenák,ČSSD,Z,15,121
Antonín Staněk,ČSSD,Z,15,121
Kateřina Valachová,ČSSD,0,15,121
Ondřej Veselý,ČSSD,Z,15,121
Lubomír Zaorálek,ČSSD,Z,15,121
Hana Aulická Jírovcová,KSČM,Z,15,121
Alexander Černý,KSČM,Z,15,121
Jiří Dolejš,KSČM,Z,15,121
Vojtěch Filip,KSČM,Z,15,121
Miroslav Grebeníček,KSČM,Z,15,121
Stanislav Grospič,KSČM,0,15,121
Vladimír Koníček,KSČM,Z,15,121
Pavel Kováčik,KSČM,Z,15,121
Leo Luzar,KSČM,Z,15,121
Květa Matušovská,KSČM,Z,15,121
Zdeněk Ondráček,KSČM,Z,15,121
Daniel Pawlas,KSČM,Z,15,121
Ivo Pojezný,KSČM,Z,15,121
Jiří Valenta,KSČM,Z,15,121
Miloslava Vostrá,KSČM,Z,15,121
Jan Bartošek,KDU-ČSL,A,15,121
Pavel Bělobrádek,KDU-ČSL,A,15,121
Ondřej Benešík,KDU-ČSL,M,15,121
Jan Čižinský,KDU-ČSL,A,15,121
Pavla Golasowská,KDU-ČSL,A,15,121
Stanislav Juránek,KDU-ČSL,A,15,121
Marian Jurečka,KDU-ČSL,A,15,121
Vít Kaňkovský,KDU-ČSL,A,15,121
Jiří Mihola,KDU-ČSL,A,15,121
Marek Výborný,KDU-ČSL,A,15,121
Dominik Feri,TOP09,A,15,121
Miroslav Kalousek,TOP09,A,15,121
Helena Langšádlová,TOP09,A,15,121
Markéta Pekarová Adamová,TOP09,A,15,121
Karel Schwarzenberg,TOP09,0,15,121
František Vácha,TOP09,M,15,121
Vlastimil Válek,TOP09,0,15,121
Jan Farský,STAN,A,15,121
Petr Gazdík,STAN,A,15,121
Věra Kovářová,STAN,A,15,121
Jana Krutáková,STAN,A,15,121
Petr Pávek,STAN,M,15,121
Vít Rakušan,STAN,A,15,121
