Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,29,1
Andrej Babiš,ANO,M,29,1
Andrea Babišová,ANO,A,29,1
Margita Balaštíková,ANO,0,29,1
Josef Bělica,ANO,A,29,1
Stanislav Berkovec,ANO,0,29,1
Jiří Bláha,ANO,0,29,1
Richard Brabec,ANO,M,29,1
Milan Brázdil,ANO,A,29,1
Andrea Brzobohatá,ANO,A,29,1
Jaroslav Bžoch,ANO,0,29,1
Monika Červíčková,ANO,A,29,1
Klára Dostálová,ANO,M,29,1
Lenka Dražilová,ANO,A,29,1
Jaroslav Faltýnek,ANO,A,29,1
Kamal Farhan,ANO,A,29,1
Milan Feranec,ANO,A,29,1
Eva Fialová,ANO,A,29,1
Stanislav Fridrich,ANO,A,29,1
Josef Hájek,ANO,0,29,1
Milan Hnilička,ANO,A,29,1
Ivan Jáč,ANO,A,29,1
Miloslav Janulík,ANO,A,29,1
Aleš Juchelka,ANO,A,29,1
Pavel Juříček,ANO,M,29,1
Iva Kalátová,ANO,A,29,1
Adam Kalous,ANO,A,29,1
David Kasal,ANO,A,29,1
Tomáš Kohoutek,ANO,A,29,1
Martin Kolovratník,ANO,0,29,1
Barbora Kořanová,ANO,A,29,1
Josef Kott,ANO,A,29,1
Robert Králíček,ANO,A,29,1
Roman Kubíček,ANO,A,29,1
Jan Kubík,ANO,A,29,1
Jaroslav Kytýr,ANO,A,29,1
Taťána Malá,ANO,A,29,1
Přemysl Mališ,ANO,A,29,1
Jiří Mašek,ANO,A,29,1
Eva Matyášová,ANO,A,29,1
Radka Maxová,ANO,0,29,1
Marcela Melková,ANO,0,29,1
Jana Mračková Vildumetzová,ANO,A,29,1
Patrik Nacher,ANO,0,29,1
Marek Novák,ANO,A,29,1
Monika Oborná,ANO,A,29,1
Ladislav Okleštěk,ANO,A,29,1
Zuzana Ožanová,ANO,M,29,1
Jana Pastuchová,ANO,A,29,1
František Petrtýl,ANO,A,29,1
Pavel Plzák,ANO,A,29,1
Milan Pour,ANO,A,29,1
David Pražák,ANO,A,29,1
Věra Procházková,ANO,A,29,1
Pavel Pustějovský,ANO,M,29,1
Karel Rais,ANO,A,29,1
Michal Ratiborský,ANO,A,29,1
Jan Richter,ANO,A,29,1
Miloslava Rutová,ANO,N,29,1
Pavel Růžička,ANO,A,29,1
Jan Řehounek,ANO,A,29,1
Petr Sadovský,ANO,A,29,1
Jan Schiller,ANO,A,29,1
Pavel Staněk,ANO,A,29,1
Jiří Strýček,ANO,A,29,1
Karla Šlechtová,ANO,A,29,1
Julius Špičák,ANO,A,29,1
David Štolpa,ANO,A,29,1
Karel Tureček,ANO,A,29,1
Helena Válková,ANO,A,29,1
Petr Venhoda,ANO,A,29,1
Adam Vojtěch,ANO,A,29,1
Jan Volný,ANO,A,29,1
Radek Vondráček,ANO,M,29,1
Ivo Vondrák,ANO,A,29,1
Petr Vrána,ANO,A,29,1
Rostislav Vyzula,ANO,Z,29,1
Radek Zlesák,ANO,A,29,1
Ivan Adamec,ODS,A,29,1
Jan Bauer,ODS,M,29,1
Martin Baxa,ODS,A,29,1
Petr Beitl,ODS,A,29,1
Marek Benda,ODS,0,29,1
Stanislav Blaha,ODS,A,29,1
Pavel Blažek,ODS,A,29,1
Jana Černochová,ODS,A,29,1
Petr Fiala,ODS,0,29,1
Jakub Janda,ODS,A,29,1
Karel Krejza,ODS,A,29,1
Martin Kupka,ODS,A,29,1
Jaroslav Martinů,ODS,A,29,1
Ilona Mauritzová,ODS,A,29,1
Vojtěch Munzar,ODS,A,29,1
Miroslava Němcová,ODS,A,29,1
Jan Skopeček,ODS,0,29,1
Zbyněk Stanjura,ODS,0,29,1
Bohuslav Svoboda,ODS,A,29,1
Jiří Ventruba,ODS,M,29,1
Veronika Vrecionová,ODS,0,29,1
Jan Zahradník,ODS,A,29,1
Pavel Žáček,ODS,0,29,1
Dana Balcarová,Piráti,0,29,1
Lukáš Bartoň,Piráti,A,29,1
Ivan Bartoš,Piráti,A,29,1
Lukáš Černohorský,Piráti,A,29,1
František Elfmark,Piráti,A,29,1
Mikuláš Ferjenčík,Piráti,A,29,1
Radek Holomčík,Piráti,A,29,1
Martin Jiránek,Piráti,A,29,1
Lukáš Kolářík,Piráti,A,29,1
František Kopřiva,Piráti,0,29,1
Lenka Kozlová,Piráti,A,29,1
Jan Lipavský,Piráti,A,29,1
Tomáš Martínek,Piráti,Z,29,1
Jakub Michálek,Piráti,A,29,1
Mikuláš Peksa,Piráti,M,29,1
Vojtěch Pikal,Piráti,A,29,1
Ondřej Polanský,Piráti,A,29,1
Jan Pošvář,Piráti,A,29,1
Ondřej Profant,Piráti,A,29,1
Olga Richterová,Piráti,A,29,1
Petr Třešňák,Piráti,A,29,1
Tomáš Vymazal,Piráti,0,29,1
Jaroslav Dvořák,SPD,A,29,1
Radim Fiala,SPD,M,29,1
Jaroslav Holík,SPD,A,29,1
Jan Hrnčíř,SPD,0,29,1
Tereza Hyťhová,SPD,A,29,1
Monika Jarošová,SPD,A,29,1
Pavel Jelínek,SPD,A,29,1
Jiří Kobza,SPD,M,29,1
Jiří Kohoutek,SPD,A,29,1
Radek Koten,SPD,0,29,1
Jana Levová,SPD,0,29,1
Karla Maříková,SPD,A,29,1
Tomio Okamura,SPD,A,29,1
Zdeněk Podal,SPD,A,29,1
Miloslav Rozner,SPD,A,29,1
Radek Rozvoral,SPD,A,29,1
Lucie Šafránková,SPD,A,29,1
Lubomír Španěl,SPD,0,29,1
Radovan Vích,SPD,M,29,1
Jiří Běhounek,ČSSD,A,29,1
Jan Birke,ČSSD,0,29,1
Petr Dolínek,ČSSD,M,29,1
Jaroslav Foldyna,ČSSD,0,29,1
Alena Gajdůšková,ČSSD,M,29,1
Jan Hamáček,ČSSD,0,29,1
Tomáš Hanzel,ČSSD,A,29,1
Jan Chvojka,ČSSD,Z,29,1
Roman Onderka,ČSSD,0,29,1
Roman Sklenák,ČSSD,A,29,1
Antonín Staněk,ČSSD,A,29,1
Kateřina Valachová,ČSSD,A,29,1
Ondřej Veselý,ČSSD,0,29,1
Václav Votava,ČSSD,A,29,1
Lubomír Zaorálek,ČSSD,0,29,1
Hana Aulická Jírovcová,KSČM,0,29,1
Alexander Černý,KSČM,0,29,1
Jiří Dolejš,KSČM,0,29,1
Vojtěch Filip,KSČM,A,29,1
Miroslav Grebeníček,KSČM,0,29,1
Stanislav Grospič,KSČM,0,29,1
Pavel Kováčik,KSČM,A,29,1
Leo Luzar,KSČM,M,29,1
Květa Matušovská,KSČM,M,29,1
Zdeněk Ondráček,KSČM,Z,29,1
Daniel Pawlas,KSČM,A,29,1
Marie Pěnčíková,KSČM,0,29,1
Ivo Pojezný,KSČM,A,29,1
Jiří Valenta,KSČM,A,29,1
Miloslava Vostrá,KSČM,0,29,1
Jan Bartošek,KDU-ČSL,A,29,1
Pavel Bělobrádek,KDU-ČSL,0,29,1
Ondřej Benešík,KDU-ČSL,0,29,1
Jan Čižinský,KDU-ČSL,0,29,1
Pavla Golasowská,KDU-ČSL,A,29,1
Stanislav Juránek,KDU-ČSL,A,29,1
Marian Jurečka,KDU-ČSL,0,29,1
Vít Kaňkovský,KDU-ČSL,A,29,1
Jiří Mihola,KDU-ČSL,A,29,1
Marek Výborný,KDU-ČSL,M,29,1
Dominik Feri,TOP09,0,29,1
Miroslav Kalousek,TOP09,Z,29,1
Helena Langšádlová,TOP09,A,29,1
Markéta Pekarová Adamová,TOP09,0,29,1
Karel Schwarzenberg,TOP09,0,29,1
František Vácha,TOP09,A,29,1
Vlastimil Válek,TOP09,Z,29,1
Jan Farský,STAN,0,29,1
Petr Gazdík,STAN,A,29,1
Věra Kovářová,STAN,A,29,1
Jana Krutáková,STAN,Z,29,1
Petr Pávek,STAN,M,29,1
Vít Rakušan,STAN,0,29,1
Marian Bojko,Nezařaz,M,29,1
Václav Klaus,Nezařaz,A,29,1
Zuzana Majerová Zahradníková,Nezařaz,A,29,1
Ivana Nevludová,Nezařaz,A,29,1
Lubomír Volný,Nezařaz,A,29,1
