Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,4,23,12,26,13,38,200
ODS,23,15,0,3,0,5,38,200
Piráti,22,15,0,1,4,2,38,200
SPD,19,0,0,2,12,5,38,200
ČSSD,15,2,2,3,1,7,38,200
KSČM,15,2,0,2,8,3,38,200
KDU-ČSL,10,5,0,1,0,4,38,200
TOP09,7,3,0,1,0,3,38,200
STAN,6,3,0,0,0,3,38,200
Nezařaz,5,2,0,1,0,2,38,200
Celkem,200,51,25,26,51,47,38,200
