Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,37,0,0,2,39,41,66
ODS,23,12,0,0,0,11,41,66
Piráti,22,11,0,0,0,11,41,66
SPD,19,10,0,0,0,9,41,66
ČSSD,14,6,0,0,0,8,41,66
KSČM,15,8,0,0,0,7,41,66
KDU-ČSL,10,5,0,0,0,5,41,66
TOP09,7,3,0,0,0,4,41,66
STAN,6,2,0,0,0,4,41,66
Nezařaz,6,2,0,0,1,3,41,66
Celkem,200,96,0,0,3,101,41,66
