Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,N,23,269
Andrej Babiš,ANO,M,23,269
Andrea Babišová,ANO,M,23,269
Margita Balaštíková,ANO,0,23,269
Josef Bělica,ANO,N,23,269
Stanislav Berkovec,ANO,N,23,269
Jiří Bláha,ANO,N,23,269
Richard Brabec,ANO,N,23,269
Milan Brázdil,ANO,A,23,269
Andrea Brzobohatá,ANO,N,23,269
Jaroslav Bžoch,ANO,N,23,269
Monika Červíčková,ANO,N,23,269
Klára Dostálová,ANO,N,23,269
Lenka Dražilová,ANO,N,23,269
Jaroslav Faltýnek,ANO,N,23,269
Kamal Farhan,ANO,N,23,269
Milan Feranec,ANO,N,23,269
Eva Fialová,ANO,N,23,269
Stanislav Fridrich,ANO,N,23,269
Josef Hájek,ANO,N,23,269
Milan Hnilička,ANO,N,23,269
Ivan Jáč,ANO,M,23,269
Miloslav Janulík,ANO,N,23,269
Aleš Juchelka,ANO,N,23,269
Pavel Juříček,ANO,N,23,269
Adam Kalous,ANO,N,23,269
David Kasal,ANO,N,23,269
Tomáš Kohoutek,ANO,N,23,269
Martin Kolovratník,ANO,N,23,269
Barbora Kořanová,ANO,N,23,269
Josef Kott,ANO,N,23,269
Robert Králíček,ANO,N,23,269
Roman Kubíček,ANO,N,23,269
Jan Kubík,ANO,N,23,269
Jaroslav Kytýr,ANO,N,23,269
Taťána Malá,ANO,N,23,269
Přemysl Mališ,ANO,N,23,269
Jiří Mašek,ANO,M,23,269
Eva Matyášová,ANO,M,23,269
Radka Maxová,ANO,N,23,269
Marcela Melková,ANO,N,23,269
Jana Mračková Vildumetzová,ANO,Z,23,269
Patrik Nacher,ANO,N,23,269
Marek Novák,ANO,N,23,269
Monika Oborná,ANO,N,23,269
Ladislav Okleštěk,ANO,N,23,269
Zuzana Ožanová,ANO,N,23,269
Jana Pastuchová,ANO,N,23,269
František Petrtýl,ANO,N,23,269
Pavel Plzák,ANO,N,23,269
Milan Pour,ANO,N,23,269
David Pražák,ANO,N,23,269
Věra Procházková,ANO,N,23,269
Pavel Pustějovský,ANO,N,23,269
Karel Rais,ANO,0,23,269
Michal Ratiborský,ANO,N,23,269
Jan Richter,ANO,N,23,269
Miloslava Rutová,ANO,N,23,269
Pavel Růžička,ANO,N,23,269
Jan Řehounek,ANO,N,23,269
Petr Sadovský,ANO,Z,23,269
Jan Schiller,ANO,N,23,269
Pavel Staněk,ANO,Z,23,269
Jiří Strýček,ANO,N,23,269
Karla Šlechtová,ANO,N,23,269
Julius Špičák,ANO,N,23,269
David Štolpa,ANO,N,23,269
Dan Ťok,ANO,N,23,269
Karel Tureček,ANO,N,23,269
Helena Válková,ANO,Z,23,269
Petr Venhoda,ANO,N,23,269
Adam Vojtěch,ANO,N,23,269
Jan Volný,ANO,N,23,269
Radek Vondráček,ANO,N,23,269
Ivo Vondrák,ANO,M,23,269
Petr Vrána,ANO,N,23,269
Rostislav Vyzula,ANO,M,23,269
Radek Zlesák,ANO,N,23,269
Ivan Adamec,ODS,A,23,269
Jan Bauer,ODS,A,23,269
Martin Baxa,ODS,A,23,269
Petr Beitl,ODS,A,23,269
Marek Benda,ODS,A,23,269
Stanislav Blaha,ODS,A,23,269
Pavel Blažek,ODS,A,23,269
Jana Černochová,ODS,A,23,269
Petr Fiala,ODS,M,23,269
Jakub Janda,ODS,A,23,269
Václav Klaus,ODS,A,23,269
Karel Krejza,ODS,A,23,269
Martin Kupka,ODS,A,23,269
Zuzana Majerová Zahradníková,ODS,A,23,269
Jaroslav Martinů,ODS,M,23,269
Ilona Mauritzová,ODS,A,23,269
Vojtěch Munzar,ODS,A,23,269
Miroslava Němcová,ODS,M,23,269
Jan Skopeček,ODS,A,23,269
Zbyněk Stanjura,ODS,A,23,269
Bohuslav Svoboda,ODS,Z,23,269
Jiří Ventruba,ODS,A,23,269
Veronika Vrecionová,ODS,M,23,269
Jan Zahradník,ODS,A,23,269
Pavel Žáček,ODS,A,23,269
Dana Balcarová,Piráti,A,23,269
Lukáš Bartoň,Piráti,A,23,269
Ivan Bartoš,Piráti,A,23,269
Lukáš Černohorský,Piráti,A,23,269
František Elfmark,Piráti,A,23,269
Mikuláš Ferjenčík,Piráti,A,23,269
Radek Holomčík,Piráti,A,23,269
Martin Jiránek,Piráti,A,23,269
Lukáš Kolářík,Piráti,A,23,269
František Kopřiva,Piráti,A,23,269
Lenka Kozlová,Piráti,A,23,269
Jan Lipavský,Piráti,A,23,269
Tomáš Martínek,Piráti,A,23,269
Jakub Michálek,Piráti,A,23,269
Mikuláš Peksa,Piráti,A,23,269
Vojtěch Pikal,Piráti,A,23,269
Ondřej Polanský,Piráti,A,23,269
Jan Pošvář,Piráti,A,23,269
Ondřej Profant,Piráti,A,23,269
Olga Richterová,Piráti,A,23,269
Petr Třešňák,Piráti,A,23,269
Tomáš Vymazal,Piráti,0,23,269
Marian Bojko,SPD,A,23,269
Jaroslav Dvořák,SPD,A,23,269
Radim Fiala,SPD,A,23,269
Jaroslav Holík,SPD,M,23,269
Jan Hrnčíř,SPD,A,23,269
Tereza Hyťhová,SPD,A,23,269
Monika Jarošová,SPD,A,23,269
Pavel Jelínek,SPD,M,23,269
Jiří Kobza,SPD,A,23,269
Jiří Kohoutek,SPD,A,23,269
Radek Koten,SPD,A,23,269
Jana Levová,SPD,M,23,269
Karla Maříková,SPD,A,23,269
Ivana Nevludová,SPD,A,23,269
Tomio Okamura,SPD,A,23,269
Zdeněk Podal,SPD,A,23,269
Miloslav Rozner,SPD,A,23,269
Radek Rozvoral,SPD,A,23,269
Lucie Šafránková,SPD,A,23,269
Lubomír Španěl,SPD,A,23,269
Radovan Vích,SPD,A,23,269
Lubomír Volný,SPD,A,23,269
Jiří Běhounek,ČSSD,N,23,269
Jan Birke,ČSSD,M,23,269
Petr Dolínek,ČSSD,N,23,269
Jaroslav Foldyna,ČSSD,N,23,269
Alena Gajdůšková,ČSSD,Z,23,269
Jan Hamáček,ČSSD,Z,23,269
Tomáš Hanzel,ČSSD,N,23,269
Milan Chovanec,ČSSD,N,23,269
Jan Chvojka,ČSSD,N,23,269
Roman Onderka,ČSSD,N,23,269
Roman Sklenák,ČSSD,N,23,269
Antonín Staněk,ČSSD,M,23,269
Kateřina Valachová,ČSSD,N,23,269
Ondřej Veselý,ČSSD,N,23,269
Lubomír Zaorálek,ČSSD,N,23,269
Hana Aulická Jírovcová,KSČM,A,23,269
Alexander Černý,KSČM,A,23,269
Jiří Dolejš,KSČM,Z,23,269
Vojtěch Filip,KSČM,Z,23,269
Miroslav Grebeníček,KSČM,Z,23,269
Stanislav Grospič,KSČM,Z,23,269
Pavel Kováčik,KSČM,Z,23,269
Leo Luzar,KSČM,A,23,269
Květa Matušovská,KSČM,A,23,269
Zdeněk Ondráček,KSČM,A,23,269
Daniel Pawlas,KSČM,Z,23,269
Marie Pěnčíková,KSČM,Z,23,269
Ivo Pojezný,KSČM,A,23,269
Jiří Valenta,KSČM,A,23,269
Miloslava Vostrá,KSČM,Z,23,269
Jan Bartošek,KDU-ČSL,A,23,269
Pavel Bělobrádek,KDU-ČSL,M,23,269
Ondřej Benešík,KDU-ČSL,A,23,269
Jan Čižinský,KDU-ČSL,A,23,269
Pavla Golasowská,KDU-ČSL,M,23,269
Stanislav Juránek,KDU-ČSL,A,23,269
Marian Jurečka,KDU-ČSL,A,23,269
Vít Kaňkovský,KDU-ČSL,A,23,269
Jiří Mihola,KDU-ČSL,M,23,269
Marek Výborný,KDU-ČSL,A,23,269
Dominik Feri,TOP09,A,23,269
Miroslav Kalousek,TOP09,A,23,269
Helena Langšádlová,TOP09,A,23,269
Markéta Pekarová Adamová,TOP09,M,23,269
Karel Schwarzenberg,TOP09,M,23,269
František Vácha,TOP09,M,23,269
Vlastimil Válek,TOP09,A,23,269
Jan Farský,STAN,A,23,269
Petr Gazdík,STAN,A,23,269
Věra Kovářová,STAN,A,23,269
Jana Krutáková,STAN,A,23,269
Petr Pávek,STAN,A,23,269
Vít Rakušan,STAN,A,23,269
