Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,28,6,36,7,7,68
ODS,25,17,0,6,0,2,7,68
Piráti,22,0,21,0,0,1,7,68
SPD,22,0,19,1,0,2,7,68
ČSSD,15,1,0,4,9,1,7,68
KSČM,15,8,0,5,0,2,7,68
KDU-ČSL,10,3,3,2,1,1,7,68
TOP09,7,0,0,0,6,1,7,68
STAN,6,0,6,0,0,0,7,68
Celkem,200,30,77,24,52,17,7,68
