Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,54,4,5,15,18,148
ODS,25,12,0,3,3,7,18,148
Piráti,22,20,0,1,0,1,18,148
SPD,22,0,0,0,19,3,18,148
ČSSD,15,1,1,5,3,5,18,148
KSČM,15,0,3,1,10,1,18,148
KDU-ČSL,10,5,0,1,0,4,18,148
TOP09,7,5,0,1,0,1,18,148
STAN,6,4,0,0,0,2,18,148
Celkem,200,47,58,16,40,39,18,148
