Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,11,11,40,15,48,39
ODS,23,12,0,5,1,5,48,39
Piráti,22,19,0,0,0,3,48,39
SPD,20,5,0,5,4,6,48,39
ČSSD,14,0,2,4,1,7,48,39
KSČM,15,0,1,3,11,0,48,39
KDU-ČSL,10,4,0,2,0,4,48,39
TOP09,7,6,0,0,0,1,48,39
STAN,6,3,0,0,0,3,48,39
Nezařaz,5,0,0,1,0,4,48,39
Celkem,200,50,14,31,57,48,48,39
