Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,67,0,8,3,28,495
ODS,23,20,0,2,1,0,28,495
Piráti,22,21,0,0,0,1,28,495
SPD,19,16,0,0,0,3,28,495
ČSSD,15,0,11,0,3,1,28,495
KSČM,15,0,11,1,3,0,28,495
KDU-ČSL,10,9,0,0,1,0,28,495
TOP09,7,5,0,0,0,2,28,495
STAN,6,5,0,0,1,0,28,495
Nezařaz,5,4,0,0,1,0,28,495
Celkem,200,80,89,3,18,10,28,495
