Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,A,7,126
Andrej Babiš,ANO,M,7,126
Andrea Babišová,ANO,A,7,126
Margita Balaštíková,ANO,A,7,126
Josef Bělica,ANO,A,7,126
Stanislav Berkovec,ANO,Z,7,126
Jiří Bláha,ANO,M,7,126
Richard Brabec,ANO,A,7,126
Milan Brázdil,ANO,Z,7,126
Andrea Brzobohatá,ANO,M,7,126
Jaroslav Bžoch,ANO,A,7,126
Klára Dostálová,ANO,M,7,126
Lenka Dražilová,ANO,A,7,126
Jaroslav Faltýnek,ANO,Z,7,126
Kamal Farhan,ANO,A,7,126
Milan Feranec,ANO,A,7,126
Eva Fialová,ANO,A,7,126
Stanislav Fridrich,ANO,A,7,126
Josef Hájek,ANO,A,7,126
Milan Hnilička,ANO,A,7,126
Ivan Jáč,ANO,A,7,126
Miloslav Janulík,ANO,A,7,126
Aleš Juchelka,ANO,A,7,126
Pavel Juříček,ANO,A,7,126
Adam Kalous,ANO,A,7,126
David Kasal,ANO,0,7,126
Tomáš Kohoutek,ANO,A,7,126
Martin Kolovratník,ANO,0,7,126
Barbora Kořanová,ANO,A,7,126
Josef Kott,ANO,A,7,126
Robert Králíček,ANO,A,7,126
Roman Kubíček,ANO,A,7,126
Jan Kubík,ANO,A,7,126
Jaroslav Kytýr,ANO,M,7,126
Taťána Malá,ANO,A,7,126
Přemysl Mališ,ANO,A,7,126
Jiří Mašek,ANO,Z,7,126
Eva Matyášová,ANO,A,7,126
Radka Maxová,ANO,Z,7,126
Marcela Melková,ANO,A,7,126
Jana Mračková Vildumetzová,ANO,A,7,126
Patrik Nacher,ANO,A,7,126
Marek Novák,ANO,A,7,126
Monika Oborná,ANO,A,7,126
Ladislav Okleštěk,ANO,A,7,126
Zuzana Ožanová,ANO,A,7,126
Jana Pastuchová,ANO,A,7,126
Robert Pelikán,ANO,Z,7,126
František Petrtýl,ANO,A,7,126
Pavel Plzák,ANO,A,7,126
Milan Pour,ANO,A,7,126
David Pražák,ANO,Z,7,126
Věra Procházková,ANO,A,7,126
Pavel Pustějovský,ANO,A,7,126
Karel Rais,ANO,A,7,126
Michal Ratiborský,ANO,A,7,126
Jan Richter,ANO,A,7,126
Miloslava Rutová,ANO,Z,7,126
Pavel Růžička,ANO,A,7,126
Jan Řehounek,ANO,A,7,126
Petr Sadovský,ANO,A,7,126
Jan Schiller,ANO,A,7,126
Pavel Staněk,ANO,A,7,126
Martin Stropnický,ANO,Z,7,126
Jiří Strýček,ANO,A,7,126
Karla Šlechtová,ANO,0,7,126
Julius Špičák,ANO,A,7,126
David Štolpa,ANO,A,7,126
Dan Ťok,ANO,Z,7,126
Karel Tureček,ANO,M,7,126
Helena Válková,ANO,Z,7,126
Adam Vojtěch,ANO,A,7,126
Jan Volný,ANO,Z,7,126
Radek Vondráček,ANO,Z,7,126
Ivo Vondrák,ANO,A,7,126
Petr Vrána,ANO,A,7,126
Rostislav Vyzula,ANO,A,7,126
Radek Zlesák,ANO,A,7,126
Ivan Adamec,ODS,A,7,126
Jan Bauer,ODS,A,7,126
Martin Baxa,ODS,A,7,126
Petr Beitl,ODS,Z,7,126
Marek Benda,ODS,Z,7,126
Stanislav Blaha,ODS,M,7,126
Pavel Blažek,ODS,A,7,126
Jana Černochová,ODS,A,7,126
Petr Fiala,ODS,A,7,126
Jakub Janda,ODS,A,7,126
Václav Klaus,ODS,0,7,126
Karel Krejza,ODS,Z,7,126
Martin Kupka,ODS,A,7,126
Zuzana Majerová Zahradníková,ODS,A,7,126
Jaroslav Martinů,ODS,A,7,126
Ilona Mauritzová,ODS,A,7,126
Vojtěch Munzar,ODS,A,7,126
Miroslava Němcová,ODS,M,7,126
Jan Skopeček,ODS,A,7,126
Zbyněk Stanjura,ODS,A,7,126
Bohuslav Svoboda,ODS,Z,7,126
Jiří Ventruba,ODS,A,7,126
Veronika Vrecionová,ODS,A,7,126
Jan Zahradník,ODS,A,7,126
Pavel Žáček,ODS,A,7,126
Dana Balcarová,Piráti,A,7,126
Lukáš Bartoň,Piráti,A,7,126
Ivan Bartoš,Piráti,A,7,126
Lukáš Černohorský,Piráti,A,7,126
František Elfmark,Piráti,A,7,126
Mikuláš Ferjenčík,Piráti,A,7,126
Radek Holomčík,Piráti,A,7,126
Martin Jiránek,Piráti,A,7,126
Lukáš Kolářík,Piráti,A,7,126
František Kopřiva,Piráti,A,7,126
Lenka Kozlová,Piráti,A,7,126
Jan Lipavský,Piráti,A,7,126
Tomáš Martínek,Piráti,A,7,126
Jakub Michálek,Piráti,A,7,126
Mikuláš Peksa,Piráti,A,7,126
Vojtěch Pikal,Piráti,M,7,126
Ondřej Polanský,Piráti,A,7,126
Jan Pošvář,Piráti,A,7,126
Ondřej Profant,Piráti,A,7,126
Olga Richterová,Piráti,A,7,126
Petr Třešňák,Piráti,A,7,126
Tomáš Vymazal,Piráti,A,7,126
Marian Bojko,SPD,A,7,126
Jaroslav Dvořák,SPD,M,7,126
Radim Fiala,SPD,A,7,126
Jaroslav Holík,SPD,A,7,126
Jan Hrnčíř,SPD,A,7,126
Tereza Hyťhová,SPD,M,7,126
Monika Jarošová,SPD,A,7,126
Pavel Jelínek,SPD,A,7,126
Jiří Kobza,SPD,M,7,126
Jiří Kohoutek,SPD,Z,7,126
Radek Koten,SPD,A,7,126
Jana Levová,SPD,A,7,126
Karla Maříková,SPD,A,7,126
Ivana Nevludová,SPD,A,7,126
Tomio Okamura,SPD,A,7,126
Zdeněk Podal,SPD,A,7,126
Miloslav Rozner,SPD,A,7,126
Radek Rozvoral,SPD,A,7,126
Lucie Šafránková,SPD,A,7,126
Lubomír Španěl,SPD,Z,7,126
Radovan Vích,SPD,A,7,126
Lubomír Volný,SPD,A,7,126
Jiří Běhounek,ČSSD,A,7,126
Jan Birke,ČSSD,Z,7,126
Petr Dolínek,ČSSD,0,7,126
Jaroslav Foldyna,ČSSD,0,7,126
Alena Gajdůšková,ČSSD,Z,7,126
Jan Hamáček,ČSSD,0,7,126
Tomáš Hanzel,ČSSD,M,7,126
Milan Chovanec,ČSSD,Z,7,126
Jan Chvojka,ČSSD,Z,7,126
Roman Onderka,ČSSD,A,7,126
Bohuslav Sobotka,ČSSD,Z,7,126
Antonín Staněk,ČSSD,A,7,126
Kateřina Valachová,ČSSD,Z,7,126
Ondřej Veselý,ČSSD,A,7,126
Lubomír Zaorálek,ČSSD,M,7,126
Hana Aulická Jírovcová,KSČM,A,7,126
Alexander Černý,KSČM,A,7,126
Jiří Dolejš,KSČM,A,7,126
Vojtěch Filip,KSČM,Z,7,126
Miroslav Grebeníček,KSČM,Z,7,126
Stanislav Grospič,KSČM,M,7,126
Vladimír Koníček,KSČM,A,7,126
Pavel Kováčik,KSČM,M,7,126
Leo Luzar,KSČM,A,7,126
Květa Matušovská,KSČM,A,7,126
Zdeněk Ondráček,KSČM,A,7,126
Daniel Pawlas,KSČM,A,7,126
Ivo Pojezný,KSČM,M,7,126
Jiří Valenta,KSČM,A,7,126
Miloslava Vostrá,KSČM,Z,7,126
Jan Bartošek,KDU-ČSL,M,7,126
Pavel Bělobrádek,KDU-ČSL,Z,7,126
Ondřej Benešík,KDU-ČSL,M,7,126
Jan Čižinský,KDU-ČSL,A,7,126
Pavla Golasowská,KDU-ČSL,A,7,126
Stanislav Juránek,KDU-ČSL,M,7,126
