Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,62,0,8,8,37,44
ODS,23,0,20,0,1,2,37,44
Piráti,22,19,0,0,2,1,37,44
SPD,19,0,18,0,1,0,37,44
ČSSD,15,4,5,2,2,2,37,44
KSČM,15,0,12,0,2,1,37,44
KDU-ČSL,10,1,9,0,0,0,37,44
TOP09,7,0,5,0,2,0,37,44
STAN,6,0,4,0,2,0,37,44
Nezařaz,5,0,3,1,1,0,37,44
Celkem,200,24,138,3,21,14,37,44
