Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,66,0,6,6,29,287
ODS,23,19,0,1,2,1,29,287
Piráti,22,19,0,0,2,1,29,287
SPD,19,15,0,0,0,4,29,287
ČSSD,15,0,9,2,3,1,29,287
KSČM,15,0,9,1,4,1,29,287
KDU-ČSL,10,7,0,1,2,0,29,287
TOP09,7,4,0,2,1,0,29,287
STAN,6,4,0,1,0,1,29,287
Nezařaz,5,3,0,0,1,1,29,287
Celkem,200,71,84,8,21,16,29,287
