Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,21,0,17,40,43,181
ODS,23,0,1,0,11,11,43,181
Piráti,22,11,0,0,0,11,43,181
SPD,20,0,0,0,10,10,43,181
ČSSD,14,0,3,1,3,7,43,181
KSČM,15,0,0,0,7,8,43,181
KDU-ČSL,10,5,0,0,0,5,43,181
TOP09,7,3,0,0,0,4,43,181
STAN,6,0,0,0,3,3,43,181
Nezařaz,5,0,0,0,1,4,43,181
Celkem,200,19,25,1,52,103,43,181
