Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,39,0,0,0,39,56,121
ODS,23,0,0,0,11,12,56,121
Piráti,22,11,0,0,0,11,56,121
SPD,19,8,0,0,0,11,56,121
ČSSD,14,5,0,0,0,9,56,121
KSČM,15,6,0,0,0,9,56,121
KDU-ČSL,10,0,0,0,4,6,56,121
TOP09,7,0,0,0,3,4,56,121
STAN,6,1,0,0,2,3,56,121
Nezařaz,6,0,0,0,0,6,56,121
Celkem,200,70,0,0,20,110,56,121
