Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,A,32,201
Andrej Babiš,ANO,M,32,201
Andrea Babišová,ANO,A,32,201
Ondřej Babka,ANO,A,32,201
Margita Balaštíková,ANO,A,32,201
Josef Bělica,ANO,A,32,201
Stanislav Berkovec,ANO,A,32,201
Jiří Bláha,ANO,M,32,201
Richard Brabec,ANO,M,32,201
Milan Brázdil,ANO,A,32,201
Andrea Brzobohatá,ANO,A,32,201
Jaroslav Bžoch,ANO,A,32,201
Monika Červíčková,ANO,A,32,201
Klára Dostálová,ANO,A,32,201
Lenka Dražilová,ANO,A,32,201
Jaroslav Faltýnek,ANO,A,32,201
Kamal Farhan,ANO,A,32,201
Milan Feranec,ANO,A,32,201
Eva Fialová,ANO,A,32,201
Stanislav Fridrich,ANO,A,32,201
Josef Hájek,ANO,A,32,201
Milan Hnilička,ANO,A,32,201
Ivan Jáč,ANO,A,32,201
Miloslav Janulík,ANO,A,32,201
Aleš Juchelka,ANO,A,32,201
Pavel Juříček,ANO,A,32,201
Iva Kalátová,ANO,A,32,201
Adam Kalous,ANO,A,32,201
David Kasal,ANO,A,32,201
Tomáš Kohoutek,ANO,A,32,201
Martin Kolovratník,ANO,A,32,201
Barbora Kořanová,ANO,A,32,201
Josef Kott,ANO,A,32,201
Robert Králíček,ANO,A,32,201
Roman Kubíček,ANO,A,32,201
Jan Kubík,ANO,A,32,201
Jaroslav Kytýr,ANO,A,32,201
Taťána Malá,ANO,A,32,201
Přemysl Mališ,ANO,A,32,201
Jiří Mašek,ANO,A,32,201
Eva Matyášová,ANO,A,32,201
Marcela Melková,ANO,A,32,201
Jana Mračková Vildumetzová,ANO,A,32,201
Patrik Nacher,ANO,A,32,201
Marek Novák,ANO,A,32,201
Monika Oborná,ANO,A,32,201
Ladislav Okleštěk,ANO,A,32,201
Zuzana Ožanová,ANO,A,32,201
Jana Pastuchová,ANO,A,32,201
František Petrtýl,ANO,A,32,201
Pavel Plzák,ANO,A,32,201
Milan Pour,ANO,A,32,201
David Pražák,ANO,A,32,201
Věra Procházková,ANO,A,32,201
Pavel Pustějovský,ANO,A,32,201
Karel Rais,ANO,A,32,201
Michal Ratiborský,ANO,A,32,201
Jan Richter,ANO,A,32,201
Miloslava Rutová,ANO,A,32,201
Pavel Růžička,ANO,A,32,201
Jan Řehounek,ANO,A,32,201
Petr Sadovský,ANO,A,32,201
Jan Schiller,ANO,A,32,201
Pavel Staněk,ANO,A,32,201
Jiří Strýček,ANO,A,32,201
Karla Šlechtová,ANO,A,32,201
Julius Špičák,ANO,A,32,201
David Štolpa,ANO,A,32,201
Karel Tureček,ANO,A,32,201
Helena Válková,ANO,A,32,201
Petr Venhoda,ANO,A,32,201
Adam Vojtěch,ANO,A,32,201
Jan Volný,ANO,M,32,201
Radek Vondráček,ANO,A,32,201
Ivo Vondrák,ANO,A,32,201
Petr Vrána,ANO,A,32,201
Rostislav Vyzula,ANO,A,32,201
Radek Zlesák,ANO,A,32,201
Ivan Adamec,ODS,N,32,201
Jan Bauer,ODS,N,32,201
Martin Baxa,ODS,N,32,201
Petr Beitl,ODS,M,32,201
Marek Benda,ODS,N,32,201
Petr Bendl,ODS,N,32,201
Stanislav Blaha,ODS,N,32,201
Pavel Blažek,ODS,N,32,201
Jana Černochová,ODS,Z,32,201
Petr Fiala,ODS,0,32,201
Jakub Janda,ODS,N,32,201
Karel Krejza,ODS,N,32,201
Martin Kupka,ODS,N,32,201
Jaroslav Martinů,ODS,N,32,201
Ilona Mauritzová,ODS,N,32,201
Vojtěch Munzar,ODS,N,32,201
Miroslava Němcová,ODS,0,32,201
Jan Skopeček,ODS,0,32,201
Zbyněk Stanjura,ODS,0,32,201
Bohuslav Svoboda,ODS,N,32,201
Jiří Ventruba,ODS,N,32,201
Jan Zahradník,ODS,N,32,201
Pavel Žáček,ODS,0,32,201
Dana Balcarová,Piráti,M,32,201
Lukáš Bartoň,Piráti,N,32,201
Ivan Bartoš,Piráti,N,32,201
Lukáš Černohorský,Piráti,N,32,201
František Elfmark,Piráti,N,32,201
Mikuláš Ferjenčík,Piráti,N,32,201
Radek Holomčík,Piráti,N,32,201
Martin Jiránek,Piráti,N,32,201
Lukáš Kolářík,Piráti,N,32,201
František Kopřiva,Piráti,N,32,201
Lenka Kozlová,Piráti,N,32,201
Jan Lipavský,Piráti,N,32,201
Tomáš Martínek,Piráti,N,32,201
Jakub Michálek,Piráti,N,32,201
František Navrkal,Piráti,N,32,201
Vojtěch Pikal,Piráti,N,32,201
Ondřej Polanský,Piráti,N,32,201
Jan Pošvář,Piráti,N,32,201
Ondřej Profant,Piráti,N,32,201
Olga Richterová,Piráti,N,32,201
Petr Třešňák,Piráti,N,32,201
Tomáš Vymazal,Piráti,N,32,201
Jaroslav Dvořák,SPD,M,32,201
Radim Fiala,SPD,N,32,201
Jaroslav Holík,SPD,N,32,201
Jan Hrnčíř,SPD,N,32,201
Tereza Hyťhová,SPD,N,32,201
Monika Jarošová,SPD,0,32,201
Pavel Jelínek,SPD,N,32,201
Jiří Kobza,SPD,N,32,201
Jiří Kohoutek,SPD,N,32,201
Radek Koten,SPD,N,32,201
Jana Levová,SPD,0,32,201
Karla Maříková,SPD,N,32,201
Tomio Okamura,SPD,N,32,201
Zdeněk Podal,SPD,N,32,201
Miloslav Rozner,SPD,N,32,201
Radek Rozvoral,SPD,N,32,201
Lucie Šafránková,SPD,N,32,201
Lubomír Španěl,SPD,N,32,201
Radovan Vích,SPD,N,32,201
