Name,Party,Vote,Mtg n.,Proposal n.
Věra Adámková,ANO,N,28,248
Andrej Babiš,ANO,M,28,248
Andrea Babišová,ANO,N,28,248
Margita Balaštíková,ANO,N,28,248
Josef Bělica,ANO,N,28,248
Stanislav Berkovec,ANO,N,28,248
Jiří Bláha,ANO,N,28,248
Richard Brabec,ANO,N,28,248
Milan Brázdil,ANO,N,28,248
Andrea Brzobohatá,ANO,N,28,248
Jaroslav Bžoch,ANO,N,28,248
Monika Červíčková,ANO,N,28,248
Klára Dostálová,ANO,M,28,248
Lenka Dražilová,ANO,N,28,248
Jaroslav Faltýnek,ANO,N,28,248
Kamal Farhan,ANO,N,28,248
Milan Feranec,ANO,N,28,248
Eva Fialová,ANO,N,28,248
Stanislav Fridrich,ANO,N,28,248
Josef Hájek,ANO,Z,28,248
Milan Hnilička,ANO,N,28,248
Ivan Jáč,ANO,N,28,248
Miloslav Janulík,ANO,N,28,248
Aleš Juchelka,ANO,N,28,248
Pavel Juříček,ANO,M,28,248
Iva Kalátová,ANO,N,28,248
Adam Kalous,ANO,N,28,248
David Kasal,ANO,N,28,248
Tomáš Kohoutek,ANO,N,28,248
Martin Kolovratník,ANO,N,28,248
Barbora Kořanová,ANO,N,28,248
Josef Kott,ANO,N,28,248
Robert Králíček,ANO,N,28,248
Roman Kubíček,ANO,N,28,248
Jan Kubík,ANO,N,28,248
Jaroslav Kytýr,ANO,N,28,248
Taťána Malá,ANO,N,28,248
Přemysl Mališ,ANO,N,28,248
Jiří Mašek,ANO,N,28,248
Eva Matyášová,ANO,N,28,248
Radka Maxová,ANO,N,28,248
Marcela Melková,ANO,N,28,248
Jana Mračková Vildumetzová,ANO,N,28,248
Patrik Nacher,ANO,Z,28,248
Marek Novák,ANO,N,28,248
Monika Oborná,ANO,N,28,248
Ladislav Okleštěk,ANO,N,28,248
Zuzana Ožanová,ANO,M,28,248
Jana Pastuchová,ANO,N,28,248
František Petrtýl,ANO,N,28,248
Pavel Plzák,ANO,N,28,248
Milan Pour,ANO,N,28,248
David Pražák,ANO,N,28,248
Věra Procházková,ANO,N,28,248
Pavel Pustějovský,ANO,M,28,248
Karel Rais,ANO,N,28,248
Michal Ratiborský,ANO,N,28,248
Jan Richter,ANO,N,28,248
Miloslava Rutová,ANO,N,28,248
Pavel Růžička,ANO,N,28,248
Jan Řehounek,ANO,N,28,248
Petr Sadovský,ANO,N,28,248
Jan Schiller,ANO,N,28,248
Pavel Staněk,ANO,Z,28,248
Jiří Strýček,ANO,N,28,248
Karla Šlechtová,ANO,N,28,248
Julius Špičák,ANO,N,28,248
David Štolpa,ANO,N,28,248
Karel Tureček,ANO,N,28,248
Helena Válková,ANO,N,28,248
Petr Venhoda,ANO,Z,28,248
Adam Vojtěch,ANO,N,28,248
Jan Volný,ANO,Z,28,248
Radek Vondráček,ANO,M,28,248
Ivo Vondrák,ANO,Z,28,248
Petr Vrána,ANO,N,28,248
Rostislav Vyzula,ANO,N,28,248
Radek Zlesák,ANO,N,28,248
Ivan Adamec,ODS,A,28,248
Jan Bauer,ODS,M,28,248
Martin Baxa,ODS,A,28,248
Petr Beitl,ODS,A,28,248
Marek Benda,ODS,A,28,248
Stanislav Blaha,ODS,A,28,248
Pavel Blažek,ODS,A,28,248
Jana Černochová,ODS,A,28,248
Petr Fiala,ODS,A,28,248
Jakub Janda,ODS,A,28,248
Karel Krejza,ODS,A,28,248
Martin Kupka,ODS,A,28,248
Jaroslav Martinů,ODS,A,28,248
Ilona Mauritzová,ODS,A,28,248
Vojtěch Munzar,ODS,A,28,248
Miroslava Němcová,ODS,A,28,248
Jan Skopeček,ODS,A,28,248
Zbyněk Stanjura,ODS,A,28,248
Bohuslav Svoboda,ODS,A,28,248
Jiří Ventruba,ODS,A,28,248
Veronika Vrecionová,ODS,A,28,248
Jan Zahradník,ODS,A,28,248
Pavel Žáček,ODS,A,28,248
Dana Balcarová,Piráti,A,28,248
Lukáš Bartoň,Piráti,A,28,248
Ivan Bartoš,Piráti,A,28,248
Lukáš Černohorský,Piráti,A,28,248
František Elfmark,Piráti,A,28,248
Mikuláš Ferjenčík,Piráti,A,28,248
Radek Holomčík,Piráti,A,28,248
Martin Jiránek,Piráti,A,28,248
Lukáš Kolářík,Piráti,A,28,248
František Kopřiva,Piráti,A,28,248
Lenka Kozlová,Piráti,A,28,248
Jan Lipavský,Piráti,A,28,248
Tomáš Martínek,Piráti,A,28,248
Jakub Michálek,Piráti,A,28,248
Mikuláš Peksa,Piráti,M,28,248
Vojtěch Pikal,Piráti,A,28,248
Ondřej Polanský,Piráti,A,28,248
Jan Pošvář,Piráti,A,28,248
Ondřej Profant,Piráti,A,28,248
Olga Richterová,Piráti,A,28,248
Petr Třešňák,Piráti,A,28,248
Tomáš Vymazal,Piráti,A,28,248
Jaroslav Dvořák,SPD,A,28,248
Radim Fiala,SPD,M,28,248
Jaroslav Holík,SPD,A,28,248
Jan Hrnčíř,SPD,A,28,248
Tereza Hyťhová,SPD,A,28,248
Monika Jarošová,SPD,A,28,248
Pavel Jelínek,SPD,A,28,248
Jiří Kobza,SPD,M,28,248
Jiří Kohoutek,SPD,A,28,248
Radek Koten,SPD,M,28,248
Jana Levová,SPD,A,28,248
Karla Maříková,SPD,A,28,248
Tomio Okamura,SPD,M,28,248
Zdeněk Podal,SPD,A,28,248
Miloslav Rozner,SPD,A,28,248
Radek Rozvoral,SPD,A,28,248
Lucie Šafránková,SPD,A,28,248
Lubomír Španěl,SPD,Z,28,248
Radovan Vích,SPD,A,28,248
Jiří Běhounek,ČSSD,M,28,248
Jan Birke,ČSSD,N,28,248
Petr Dolínek,ČSSD,Z,28,248
Jaroslav Foldyna,ČSSD,N,28,248
Alena Gajdůšková,ČSSD,N,28,248
Jan Hamáček,ČSSD,Z,28,248
Tomáš Hanzel,ČSSD,Z,28,248
Jan Chvojka,ČSSD,N,28,248
Roman Onderka,ČSSD,Z,28,248
Roman Sklenák,ČSSD,Z,28,248
Antonín Staněk,ČSSD,N,28,248
Kateřina Valachová,ČSSD,Z,28,248
Ondřej Veselý,ČSSD,Z,28,248
Václav Votava,ČSSD,N,28,248
Lubomír Zaorálek,ČSSD,N,28,248
Hana Aulická Jírovcová,KSČM,N,28,248
Alexander Černý,KSČM,N,28,248
Jiří Dolejš,KSČM,Z,28,248
Vojtěch Filip,KSČM,Z,28,248
Miroslav Grebeníček,KSČM,N,28,248
Stanislav Grospič,KSČM,N,28,248
Pavel Kováčik,KSČM,Z,28,248
Leo Luzar,KSČM,M,28,248
Květa Matušovská,KSČM,Z,28,248
Zdeněk Ondráček,KSČM,N,28,248
Daniel Pawlas,KSČM,N,28,248
Marie Pěnčíková,KSČM,Z,28,248
Ivo Pojezný,KSČM,N,28,248
Jiří Valenta,KSČM,Z,28,248
Miloslava Vostrá,KSČM,N,28,248
Jan Bartošek,KDU-ČSL,A,28,248
Pavel Bělobrádek,KDU-ČSL,A,28,248
Ondřej Benešík,KDU-ČSL,A,28,248
Jan Čižinský,KDU-ČSL,A,28,248
Pavla Golasowská,KDU-ČSL,A,28,248
