Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,72,1,5,0,37,184
ODS,23,0,0,2,19,2,37,184
Piráti,22,22,0,0,0,0,37,184
SPD,19,0,0,1,17,1,37,184
ČSSD,15,0,7,1,7,0,37,184
KSČM,15,0,15,0,0,0,37,184
KDU-ČSL,10,9,0,0,0,1,37,184
TOP09,7,6,0,1,0,0,37,184
STAN,6,5,0,1,0,0,37,184
Nezařaz,5,0,0,0,5,0,37,184
Celkem,200,42,94,7,53,4,37,184
