Name,Party,Vote,Meeting,Proposal
Věra Adámková,ANO,0,54,20
Andrej Babiš,ANO,Z,54,20
Andrea Babišová,ANO,Z,54,20
Ondřej Babka,ANO,Z,54,20
Margita Balaštíková,ANO,M,54,20
Josef Bělica,ANO,M,54,20
Stanislav Berkovec,ANO,Z,54,20
Jiří Bláha,ANO,M,54,20
Richard Brabec,ANO,0,54,20
Milan Brázdil,ANO,Z,54,20
Andrea Brzobohatá,ANO,Z,54,20
Jaroslav Bžoch,ANO,Z,54,20
Monika Červíčková,ANO,Z,54,20
Klára Dostálová,ANO,Z,54,20
Lenka Dražilová,ANO,0,54,20
Jaroslav Faltýnek,ANO,0,54,20
Kamal Farhan,ANO,Z,54,20
Milan Feranec,ANO,N,54,20
Eva Fialová,ANO,0,54,20
Stanislav Fridrich,ANO,M,54,20
Josef Hájek,ANO,Z,54,20
Milan Hnilička,ANO,Z,54,20
Ivan Jáč,ANO,M,54,20
Miloslav Janulík,ANO,Z,54,20
Aleš Juchelka,ANO,Z,54,20
Pavel Juříček,ANO,M,54,20
Iva Kalátová,ANO,Z,54,20
Adam Kalous,ANO,N,54,20
David Kasal,ANO,0,54,20
Tomáš Kohoutek,ANO,0,54,20
Martin Kolovratník,ANO,Z,54,20
Barbora Kořanová,ANO,M,54,20
Josef Kott,ANO,N,54,20
Robert Králíček,ANO,0,54,20
Roman Kubíček,ANO,Z,54,20
Jan Kubík,ANO,Z,54,20
Jaroslav Kytýr,ANO,Z,54,20
Taťána Malá,ANO,M,54,20
Přemysl Mališ,ANO,0,54,20
Jiří Mašek,ANO,Z,54,20
Eva Matyášová,ANO,M,54,20
Marcela Melková,ANO,0,54,20
Jana Mračková Vildumetzová,ANO,Z,54,20
Patrik Nacher,ANO,0,54,20
Marek Novák,ANO,Z,54,20
Monika Oborná,ANO,Z,54,20
Ladislav Okleštěk,ANO,M,54,20
Zuzana Ožanová,ANO,N,54,20
Jana Pastuchová,ANO,M,54,20
František Petrtýl,ANO,Z,54,20
Pavel Plzák,ANO,M,54,20
Milan Pour,ANO,Z,54,20
David Pražák,ANO,Z,54,20
Věra Procházková,ANO,M,54,20
Pavel Pustějovský,ANO,Z,54,20
Karel Rais,ANO,Z,54,20
Michal Ratiborský,ANO,N,54,20
Jan Richter,ANO,M,54,20
Miloslava Rutová,ANO,Z,54,20
Pavel Růžička,ANO,Z,54,20
Jan Řehounek,ANO,Z,54,20
