Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,1,64,2,4,7,22,315
ODS,25,21,0,0,0,4,22,315
Piráti,22,14,0,1,7,0,22,315
SPD,22,0,19,0,0,3,22,315
ČSSD,15,0,10,1,2,2,22,315
KSČM,15,0,13,2,0,0,22,315
KDU-ČSL,10,1,0,0,6,3,22,315
TOP09,7,5,0,0,0,2,22,315
STAN,6,5,0,0,1,0,22,315
Celkem,200,47,106,6,20,21,22,315
