Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,66,0,10,2,39,228
ODS,23,23,0,0,0,0,39,228
Piráti,22,0,20,0,2,0,39,228
SPD,19,0,15,0,1,3,39,228
ČSSD,15,0,11,1,2,1,39,228
KSČM,15,0,14,0,0,1,39,228
KDU-ČSL,10,8,0,0,1,1,39,228
TOP09,7,4,0,0,0,3,39,228
STAN,6,4,0,0,2,0,39,228
Nezařaz,5,0,1,0,2,2,39,228
Celkem,200,39,127,1,20,13,39,228
