Party,N. repr.,A,N,0,Z,M,Meeting,Proposal
ANO,78,0,35,1,41,1,33,67
ODS,23,22,0,0,0,1,33,67
Piráti,22,22,0,0,0,0,33,67
SPD,19,0,0,0,16,3,33,67
ČSSD,15,0,8,0,6,1,33,67
KSČM,15,0,10,0,4,1,33,67
KDU-ČSL,10,7,0,0,1,2,33,67
TOP09,7,5,0,0,1,1,33,67
STAN,6,5,0,0,0,1,33,67
Nezařaz,5,0,0,0,4,1,33,67
Celkem,200,61,53,1,73,12,33,67
